account	component	year	tot_emp	labor	gfcf
113FF	13-1161	2023	4.9707965701503664e-5	3.280959219533122	7.1996899646437225
113FF	13-2011	1997	0.00021666907410082322	3.800175982053979	5.774966268068559
113FF	13-2011	1998	0.00021666907410082322	3.788483132878428	5.900489545746795
113FF	13-2011	1999	0.00021666907410082322	4.142037967160211	6.636478638323955
113FF	13-2011	2000	0.000257990540346854	5.105562793248419	8.50860858466178
113FF	13-2011	2001	0.0002725620835857056	5.444370142370107	9.294568442387682
113FF	13-2011	2002	0.00043923865300146415	13.938101070377808	24.695208336401777
113FF	13-2011	2003	0.0004471819102261222	16.22644186493345	29.437471003133947
113FF	13-2011	2004	0.0005479676126605055	22.88765567915756	42.19313839454134
113FF	13-2011	2005	0.0006099177936886767	24.357772278779766	45.47401192355518
113FF	13-2011	2006	0.0010566380730557294	41.85574330194543	79.09429054506958
113FF	13-2011	2007	0.00047788757492305206	23.587671588544918	45.008853626368776
113FF	13-2011	2008	0.000556689552792726	26.86400557058216	51.82412703229116
113FF	13-2011	2009	0.0005411517648009046	25.71592331030251	49.950388618769104
113FF	13-2011	2010	0.0004838709677419355	23.300494137295637	45.45699698033872
113FF	13-2011	2011	0.0004132914531327492	21.12630139368798	42.116150030377334
113FF	13-2011	2012	0.0004829287290665975	27.107302114030176	54.690063282244076
113FF	13-2011	2013	0.0004935209556590403	28.44722105581748	58.24044490073837
113FF	13-2011	2014	0.0005312250598563448	33.05716376506825	68.84912408271529
113FF	13-2011	2015	0.00048279277048774447	31.607760780740197	66.62971200510563
113FF	13-2011	2016	0.00044717036457824264	29.37788533856844	62.86573179439359
113FF	13-2011	2017	0.0003383485710172054	22.21493836005649	48.05098489006915
113FF	13-2011	2018	0.000288704438830747	20.408675778685364	44.48031115837469
113FF	13-2011	2019	0.00030183978535837483	21.24921976707723	46.487955902579564
113FF	13-2011	2020	0.0004045365888896915	28.424876481123356	62.136910619122744
113FF	13-2011	2021	0.0006031722391838559	42.501283577864186	92.50436371951612
113FF	13-2011	2022	0.0005681818181818183	41.24268542965705	90.08128124161676
113FF	13-2011	2023	0.0008425500186404872	63.74699606949438	139.88549602973455
113FF	13-2022 | 13-2023	2020	1.805966914686123e-5	1.1197209718896517	2.447715190420236
113FF	13-2022 | 13-2023	2021	1.4893141708243353e-5	0.8877478651899559	1.9321899128600963
113FF	15-1242 | 15-1243	2002	0.0003287383629382027	10.986050067610101	19.46483196268129
113FF	15-1242 | 15-1243	2003	0.00025593430082123975	9.236177200037986	16.755965403203955
113FF	15-1242 | 15-1243	2004	0.00019083449197132029	7.903445242523754	14.569913301131868
113FF	15-1242 | 15-1243	2005	0.0001856271546009016	7.397841438549614	13.81117804760217
113FF	15-1242 | 15-1243	2006	0.00039765948985968295	16.25926224495933	30.724930692881053
113FF	15-1242 | 15-1243	2007	0.00020789459474053674	9.613838356931149	18.344661183294722
113FF	15-1242 | 15-1243	2008	0.000185563184264242	8.300948108717314	16.01359812647257
113FF	15-1242 | 15-1243	2009	0.00016961473225102978	7.609496202406619	14.780620081837807
113FF	15-1242 | 15-1243	2010	0.0001557285873192436	7.6369512557022485	14.898948843054164
113FF	15-1242 | 15-1243	2011	0.00023144321375433955	13.10656814695344	26.128482225733052
113FF	15-1242 | 15-1243	2012	0.00023627158250032456	14.906927394083025	30.07532063119835
113FF	15-1242 | 15-1243	2013	0.00021259364243774042	13.999677463137104	28.66176075055338
113FF	15-1242 | 15-1243	2014	0.00017458100558659216	11.64010346143068	24.243184722294338
113FF	15-1242 | 15-1243	2015	0.00015597920277296361	12.297746356021955	25.92386419581069
113FF	15-1242 | 15-1243	2016	0.00011973414133515785	9.824337166374908	21.023097416347717
113FF	15-1242 | 15-1243	2017	8.398723394044106e-5	7.096733220617626	15.350257346015981
113FF	15-1252 | 15-1253	2018	1.0826416456153013e-5	1.051770795512906	2.292313953096613
113FF	15-1252 | 15-1253	2019	1.0779992334227673e-5	0.98577417160916	2.1566263007299047
113FF	15-1252 | 15-1253	2020	2.1671602976233474e-5	1.8561203799100445	4.057487680602389
113FF	15-1252 | 15-1253	2021	1.4893141708243353e-5	1.4549988972602153	3.166816055262714
113FF	15-1252 | 15-1253	2022	2.1853146853146853e-5	2.0145183824432844	4.400062582849843
113FF	15-1252 | 15-1253	2023	1.8640487138063873e-5	1.9214207764171118	4.2163382584794045
113FF	17-1022	2019	9.582215408202378e-6	0.6121002281986156	1.3391215643853298
113FF	17-3031	2000	8.599684678228467e-5	1.5022694090758524	2.5035873434836113
113FF	19-1011	2004	1.0904828112646874e-5	0.5815034869894851	1.0719952033269493
113FF	19-1011	2005	1.4732313857214416e-5	0.7214159877103077	1.3468259269162244
113FF	19-1011	2006	2.8404249275691642e-5	1.0807078819511737	2.04220057908803
113FF	19-1011	2007	4.58988066310276e-5	2.036461430782444	3.8858771672209302
113FF	19-1011	2008	4.506534474988734e-5	2.048652995211246	3.9521155097277854
113FF	19-1011	2009	5.65382440836766e-5	3.1548639304755817	6.127980608165022
113FF	19-1011	2010	3.615127919911012e-5	2.731128349171952	5.328165677075044
113FF	19-1011	2011	4.132914531327492e-5	3.7132894270212686	7.402595073332002
113FF	19-1011	2012	3.6349474230819165e-5	3.8099139876341566	7.686653441464165
113FF	19-1011	2013	3.5432273739623405e-5	3.4255967537695517	7.013278330371894
113FF	19-1011	2014	4.489225857940942e-5	3.7479978853222997	7.806065072678407
113FF	19-1011	2015	6.684822975984154e-5	4.640810102280651	9.782908784027544
113FF	19-1011	2016	9.285504838236732e-5	5.6300052255391435	12.04764721595258
113FF	19-1011	2017	0.00012958030379382334	7.739619858920239	16.740823263527158
113FF	19-1011	2018	0.00012510525682665703	7.676966285969773	16.731798420205184
113FF	19-1011	2019	0.0001173821387504791	7.369370704872626	16.12233221328306
113FF	19-1011	2021	3.7232854270608387e-5	2.3153296292334415	5.039332371240016
113FF	19-1011	2022	8.498445998445998e-5	5.204172487978484	11.366828339028759
113FF	19-1011	2023	5.219336398657885e-5	3.2863793063495312	7.21158372559853
113FF	19-1013	2004	5.99765546195578e-5	2.3965804233376162	4.418069324925045
113FF	19-1013	2005	7.366156928607206e-5	2.54580869463822	4.752821136928226
113FF	19-1013	2006	0.00014202124637845823	5.3589490620384534	10.126741056092932
113FF	19-1013	2007	7.019817484745397e-5	3.2017751710165228	6.109472462165745
113FF	19-1013	2008	6.892346844100416e-5	3.2152096722916754	6.202553601118991
113FF	19-1013	2009	7.26920281075842e-5	3.575364129953639	6.944756584852744
113FF	19-1013	2010	8.064516129032258e-5	4.1588982670687855	8.11360586834421
113FF	19-1013	2011	6.337135614702154e-5	3.6261028777340103	7.22878510432767
113FF	19-1013	2012	4.413864728028042e-5	2.6642858264918425	5.375302929073431
113FF	19-1013	2013	6.0741040696497265e-5	3.3150780644749296	6.7870116724886635
113FF	19-1013	2014	8.479648842777336e-5	5.110457764140436	10.64370020438909
113FF	19-1013	2015	7.427581084426837e-5	4.356014918048803	9.182555559468478
113FF	19-1013	2016	9.529860228716645e-5	6.208079585842747	13.284668440361541
113FF	19-1013	2017	7.438869291867636e-5	4.861241046519904	10.514880405579387
113FF	19-1013	2018	8.901720197281367e-5	5.938422779231546	12.94267672604549
113FF	19-1013	2019	4.791107704101188e-5	2.9698712666584313	6.497332419455017
113FF	19-1013	2020	4.815911772496328e-5	3.121902106717463	6.824492352520072
113FF	19-1013	2021	8.439446968004568e-5	6.114020707330613	13.30721210486288
113FF	19-1013	2022	0.00013354700854700856	9.255011399861191	20.21457322965106
113FF	19-1013	2023	0.00014912389710451099	9.794096877251683	21.492026045337898
113FF	19-1032	1997	0.0009388993211035673	18.58810445167001	28.24755398241043
113FF	19-1032	1998	0.0009388993211035673	18.530910284126406	28.86153602103641
113FF	19-1032	1999	0.0009388993211035673	20.26028129748421	32.46153828217374
113FF	19-1032	2000	0.0010176293535903685	20.21700727265411	33.692387813494584
113FF	19-1032	2001	0.0009539672925499695	18.967725206483355	32.38149051550598
113FF	19-1032	2002	0.00011050029006326142	3.0697586820635303	5.438928144749215
113FF	19-1032	2003	0.00012656091798852516	3.8194717744517988	6.929158625385094
113FF	19-1032	2004	0.00010359586707014531	3.859271606049262	7.114524233447132
113FF	19-1032	2005	0.00010017973422905802	3.505921977175186	6.545275814570729
113FF	19-1032	2006	0.0003749360904391297	15.01965057841519	28.382451559028397
113FF	19-1032	2007	0.00015659592850585886	8.02903058764365	15.320607679495991
113FF	19-1032	2008	0.0001484505474113936	7.3744329017284365	14.22623095004071
113FF	19-1032	2009	0.00011038419083003526	5.00417486066691	9.720066279185309
113FF	19-1032	2010	0.00012791991101223583	5.806780815142502	11.32846438466381
113FF	19-1032	2011	0.00011021105416873312	5.377933160407504	10.721130765687919
113FF	19-1032	2012	0.00011164481370894456	6.219615778316596	12.548322923339656
113FF	19-1032	2013	7.33954241749342e-5	4.0809870597175735	8.355069253539694
113FF	19-1032	2014	8.23024740622506e-5	5.2692963162691235	10.974517913444423
113FF	19-1032	2015	8.170339192869523e-5	5.577781253215658	11.7580603418036
113FF	19-1032	2016	0.0001172905874303587	7.860835647200223	16.82140085242699
113FF	19-1032	2017	0.00013917884481558804	8.867970747554004	19.181449954525515
113FF	19-1032	2018	0.00015878744135691087	10.143104658097068	22.10669894493172
113FF	19-1032	2019	0.0002491376006132618	15.100331369911178	33.03573244258114
113FF	19-1032	2020	0.00026969105925979435	17.676868056644885	38.6417148088997
113FF	19-1032	2021	0.00021843274505423585	15.420719306830001	33.56331168121516
113FF	19-1032	2022	0.00014325951825951825	9.29512735033409	20.30219352350868
113FF	19-1032	2023	0.00015906549024481174	9.825714050347402	21.561406317574274
113FF	19-4021	2002	7.735020304428299e-5	1.2359306326061366	2.1897935958016457
113FF	19-4021	2003	5.9061761727978405e-5	1.3464821725533846	2.442743162099859
113FF	19-4021	2004	6.679207218996212e-5	2.146248085044524	3.956584446687906
113FF	19-4021	2014	6.983240223463688e-5	2.655366230151348	5.530409092685953
113FF	19-4021	2015	5.199306759098787e-5	1.8359028748021384	3.8701153386338474
113FF	19-4021	2016	8.55243866679699e-5	2.8479308991159797	6.094286842278066
113FF	19-4021	2017	5.879106375830874e-5	1.9944096847342418	4.313914721369902
113FF	19-4021	2018	7.57849151930711e-5	2.6272658159147726	5.726074648591332
113FF	19-4021	2020	3.3711382407474294e-5	1.4720954737217593	3.2180074708225836
113FF	19-4031	2022	9.712509712509713e-6	0.3606075113161464	0.7876302502200909
113FF	19-4042	2005	1.3259082471492971e-5	0.25688798086363357	0.47958930607902456
113FF	29-2056	2002	5.248763778004917e-5	0.8495110799331533	1.5051442802073345
113FF	29-2056	2006	4.5446798841106625e-5	1.0101740591981716	1.9089136695751583
113FF	29-2056	2007	1.8899508612776068e-5	0.516445862149194	0.9854570057141794
113FF	29-2056	2008	7.952707897038942e-6	0.20728814800429163	0.39988553777797564
113FF	29-2056	2009	1.3461486686589667e-5	0.362208637434009	0.703550947115138
113FF	29-2056	2010	1.1123470522803115e-5	0.31399089480718756	0.6125656852168706
113FF	29-2056	2011	1.1021105416873313e-5	0.3287361694437612	0.655349063458953
113FF	29-2056	2016	9.77421561919656e-6	0.35269853375485666	0.7547395318545806
113FF	29-2056	2017	1.1998176277205866e-5	0.40251113571146	0.8706329131631566
113FF	29-2056	2018	9.623481294358233e-6	0.3150509780166514	0.6866474672289399
113FF	29-2056	2023	1.7397787995526282e-5	0.5808526371585345	1.2746147156569145
113FF	43-3031	1997	0.005597284414271267	49.955737101592455	75.915614966407
113FF	43-3031	1998	0.005597284414271267	49.802027141279865	77.56569851238922
113FF	43-3031	1999	0.005597284414271267	54.449730941257975	87.24074456079667
113FF	43-3031	2000	0.006163107352730401	66.17632011957161	110.2852767211703
113FF	43-3031	2001	0.00552695336159903	60.22264568097836	102.8114340917758
113FF	43-3031	2002	0.002741788447194674	44.32126080274125	78.5273950683172
113FF	43-3031	2003	0.002735122060974238	48.25436990253954	87.54147253011054
113FF	43-3031	2004	0.0026307897821760584	55.803343457681414	102.87284230390603
113FF	43-3031	2005	0.00313798285158667	61.58656411689288	114.97718752474854
113FF	43-3031	2006	0.006121115718911549	116.92805271898578	220.9575232700459
113FF	43-3031	2007	0.002969922782007668	74.3797910758783	141.9279184351495
113FF	43-3031	2008	0.0029292474087426767	72.48130707652227	139.82577748992006
113FF	43-3031	2009	0.0028874888942734835	69.46707792753108	134.93225566201443
113FF	43-3031	2010	0.0029338153503893215	73.06098730840102	142.53487758195746
113FF	43-3031	2011	0.002679506254477324	72.61972554705117	144.7704072430883
113FF	43-3031	2012	0.002460080488121511	79.01320265827842	159.41228807412153
113FF	43-3031	2013	0.002284116217857866	74.20316495970035	151.917311424416
113FF	43-3031	2014	0.0021199122106943338	71.44528477502702	148.80118910257661
113FF	43-3031	2015	0.0022282743253280515	81.36433242307405	171.51743441884355
113FF	43-3031	2016	0.002180871860033232	83.64272558451968	178.9870541241859
113FF	43-3031	2017	0.0019916972620161737	76.66918052499287	165.83569016623858
113FF	43-3031	2018	0.002044989775051125	77.08783553185633	168.0114353408311
113FF	43-3031	2019	0.0018745208892295897	67.78417447352095	148.29474909474442
113FF	43-3031	2020	0.001998603385585976	73.67276344359382	161.04899946349556
113FF	43-3031	2021	0.0021036562662893736	80.08284622550235	174.30091779148623
113FF	43-3031	2022	0.0022945804195804195	87.83212938864736	191.84082382325627
113FF	43-3031	2023	0.0023424878836833603	96.28671310875853	211.29018549529692
113FF	43-3051	1997	0.0008233424815831282	7.4838502186727265	11.372889774634288
113FF	43-3051	1998	0.0008233424815831282	7.460822987230657	11.62008817111303
113FF	43-3051	1999	0.0008233424815831282	8.157093748465876	13.069503187005862
113FF	43-3051	2000	0.0006019779274759926	5.6463466543986565	9.409844822420764
113FF	43-3051	2001	0.0006814052089642639	6.26127586455937	10.68918084883969
113FF	43-3051	2002	0.0007210143926627807	11.163871454680855	19.779891824724693
113FF	43-3051	2003	0.0007678029024637193	13.405635695971059	24.320058295192
113FF	43-3051	2004	0.0008096834873640305	16.860921383123685	31.08292082642011
113FF	43-3051	2005	0.0009192963846901795	17.323300885700473	32.34121667677982
113FF	43-3051	2006	0.0015849571095835938	29.064799375806142	54.92339891995941
113FF	43-3051	2007	0.0008099789405475458	18.447332691384123	35.20030766015319
113FF	43-3051	2008	0.0007714126660127773	17.77832375870574	34.29667651280196
113FF	43-3051	2009	0.0007996123091834261	19.483175909149978	37.8439535865311
113FF	43-3051	2010	0.0006507230255839822	16.0600190477505	31.33153456128844
113FF	43-3051	2011	0.0008265829062654984	22.76283580244062	45.37864862890126
113FF	43-3051	2012	0.0007399714396988186	21.91585197840329	44.21610555492389
113FF	43-3051	2013	0.0006681514476614698	19.997608775598078	40.94142024475765
113FF	43-3051	2014	0.0006659018355945731	21.84720694170036	45.501818373763356
113FF	43-3051	2015	0.0006684822975984155	23.05039124680013	48.59062750548107
113FF	43-3051	2016	0.0006524288925813704	23.338105882940663	49.941208773796674
113FF	43-3051	2017	0.0005255201209416169	18.630515424359004	40.29786626640896
113FF	43-3051	2018	0.0004619271021291952	17.704328130496698	38.58623815842627
113FF	43-3051	2019	0.00040245304714449983	15.273225284026505	33.41398090268087
113FF	43-3051	2020	0.0003467456476197356	14.07106643443742	30.759415891675403
113FF	43-3051	2021	0.0004914736763720307	19.010000212254564	41.375408597267715
113FF	43-3051	2022	0.0006483100233100233	24.60197871338367	53.73504999717987
113FF	43-3051	2023	0.0008574624083509382	35.77799307511807	78.51071606268702
113FF	43-3061	2002	1.657504350948921e-5	0.293729254756548	0.5204227680716886
113FF	43-3061	2003	1.6874789065136684e-5	0.3349929273253695	0.6077330240652835
113FF	43-3061	2004	1.635724216897031e-5	0.38588249827873655	0.7113700888436897
113FF	43-3061	2020	1.805966914686123e-5	0.6977155804739539	1.525209465387484
113FF	43-3061	2022	1.0926573426573427e-5	0.3950549035700467	0.8628694155978264
113FF	43-3061	2023	1.49123897104511e-5	0.532523529712218	1.1685620138098773
113FF	43-4071	1997	0.0002600028889209879	2.251574549533964	3.421622349860851
113FF	43-4071	1998	0.0002600028889209879	2.24464662784309	3.495993910212022
113FF	43-4071	1999	0.0002600028889209879	2.454125102127667	3.9320616916534648
113FF	43-4071	2000	0.0004514834456069945	3.182591697397189	5.3039063732125244
113FF	43-4071	2001	0.0002725620835857056	1.9365544532143675	3.3060643264742953
113FF	43-4071	2002	0.0004848200226525595	5.335721499088615	9.453709180302253
113FF	43-4071	2003	0.0005568680391495106	6.800474796764128	12.33719513517687
113FF	43-4071	2004	0.0004907172650691093	7.1870615304414684	13.24926790471372
113FF	43-4071	2005	0.0004773269689737471	6.686408144396183	12.48298901081855
113FF	43-4071	2006	0.0007669147304436743	9.996345224649643	18.88997234820361
113FF	43-4071	2007	0.00031589178681354287	5.722759299392236	10.919892397110283
113FF	43-4071	2008	0.00026243936060228506	4.6720594917071185	9.013004556021775
113FF	43-4071	2009	0.0002180760843227526	4.0107709502597535	7.790487053835744
113FF	43-4071	2010	0.00021273637374860955	3.7343953374419425	7.285441955746947
113FF	43-4071	2011	0.0002231773846916846	4.350037094356902	8.671977715814453
113FF	43-4071	2012	0.00029209398935479687	6.581832833126501	13.27911027968113
113FF	43-4071	2013	0.00028472362826483097	6.68251978741478	13.681228289869603
113FF	43-4071	2014	0.0003254688747007183	8.1510814763182	16.976496349162677
113FF	43-4071	2015	0.00032309977717256744	8.30435729206098	17.50573027288535
113FF	43-4071	2016	0.00021991985143192259	5.738302700633995	12.279392964322865
113FF	43-4071	2017	0.00011878194514433806	2.9269252374334496	6.3309489352964885
113FF	43-4071	2018	6.495849873691808e-5	1.819707554428494	3.966017154467154
113FF	43-4071	2019	5.3899961671138366e-5	1.551862309760955	3.3950849684757904
113FF	43-4071	2021	4.467942512473006e-5	1.1486833399422753	2.500117938365301
113FF	43-9021	2002	0.0010193651758335863	13.622774076300928	24.136519188324822
113FF	43-9021	2003	0.000987175160310496	14.08390759476059	25.55055660893549
113FF	43-9021	2004	0.0008096834873640305	13.5300050958982	24.942413740081868
113FF	43-9021	2005	0.0009546539379474942	14.359106412211807	26.807302766738427
113FF	43-9021	2006	0.0018917230017610634	30.966780389352618	58.51754937647893
113FF	43-9021	2007	0.0007289810464927912	15.361426784311325	29.31193132106434
113FF	43-9021	2008	0.00042944622644010283	9.332004740998402	18.002639178017564
113FF	43-9021	2009	0.0004361521686455052	7.777251308441779	15.10646615931005
113FF	43-9021	2010	0.0007508342602892102	15.417454226737245	30.07795311548904
113FF	43-9021	2011	0.000991899487518598	22.9314917502422	45.71487119189324
113FF	43-9021	2012	0.000841230689341815	23.536244963082062	47.4853130364135
113FF	43-9021	2013	0.00036444624417898355	9.638291458091254	19.732626308235716
113FF	43-9021	2014	0.0002917996807661612	6.965711784500684	14.507692141523004
113FF	43-9021	2015	0.00037880663530576875	9.099431369657273	19.181760320709746
113FF	43-9021	2016	0.00035187176229107615	8.842342493555371	18.92172718450364
113FF	43-9021	2019	0.00030183978535837483	8.61262667330945	18.84226401641955
113FF	43-9021	2020	0.00043343205952466946	14.896790316974133	32.56445209365615
113FF	43-9021	2021	0.0004467942512473006	14.932883419249576	32.5015331987489
113FF	43-9021	2022	0.0005244755244755245	16.396086626976704	35.81193793080514
113FF	43-9021	2023	0.000380265937616503	11.09762775659813	24.3524755549692
113FF	45-2011	2002	0.0001077377828116799	1.729978919558786	3.0651370384222245
113FF	45-2011	2003	0.0001124985937675779	2.1780458879105296	3.9513383896824084
113FF	45-2011	2004	0.00014176276546440936	3.2237267043702786	5.942904283881658
113FF	45-2011	2005	0.00016205545242935855	3.6629830224700504	6.8384962193237095
113FF	45-2011	2006	0.00041470203942509803	8.481084135852386	16.026601843840876
113FF	45-2011	2007	0.0002267941033533128	6.65420630076846	12.697234496701926
113FF	45-2011	2008	0.00018556318426424197	5.511980299205028	10.633319981823444
113FF	45-2011	2009	0.000121153380179307	3.514402725373222	6.826345676063095
113FF	45-2011	2010	0.00014182424916573972	4.053171289426888	7.907342821943173
113FF	45-2011	2011	0.0001487849231277897	4.3736203412952595	8.718991887758248
113FF	45-2011	2012	0.0001376087238738154	4.373635781212121	8.823984645973892
113FF	45-2011	2013	0.00015438347843693055	5.431342049439636	11.119672348549633
113FF	45-2011	2014	0.00013467677573822826	5.07198134468069	10.563564237599286
113FF	45-2011	2015	0.00016093092349591485	5.846059317799611	12.323595189542893
113FF	45-2011	2016	0.00014416968038314927	5.23828057463299	11.209395702703304
113FF	45-2011	2017	0.0001439781153264704	4.9913266126280575	10.796255913814786
113FF	45-2011	2018	0.0001804402742692169	6.285651219941972	13.699454346177387
113FF	45-2011	2019	0.000165293215791491	5.836563907151263	12.768935919173096
113FF	45-2011	2020	0.00013243757374364903	4.5595338068069395	9.967161855798313
113FF	45-2011	2021	7.943008911063122e-5	3.184169126687723	6.93036807935336
113FF	45-2011	2022	0.0002695221445221445	9.534950967291625	20.826010497657474
113FF	45-2011	2023	0.00023114204051199203	9.476570124590369	20.7952498827354
211	11-3031	1997	0.002521702694014091	54.5292274764387	82.86575431963712
211	11-3031	1998	0.002521702694014091	54.74654607313211	85.26669155969745
211	11-3031	1999	0.002521702694014091	54.71993563272067	87.67367339367661
211	11-3031	2000	0.002823011998947062	65.37251368932866	108.94570367707499
211	11-3031	2001	0.002940811824556408	68.86049514972814	117.55787509098866
211	11-3031	2002	0.0023658845292571316	57.90100102907923	102.58766786662187
211	11-3031	2003	0.002283539486203616	56.41905909697413	102.35358004027141
211	11-3031	2004	0.002054977315185482	55.894774407420755	103.04139424168311
211	11-3031	2005	0.0027181119066560593	80.1604620618943	149.65316884811955
211	11-3031	2006	0.0023922633186291144	90.46332580871426	170.9474497578728
211	11-3031	2007	0.0024545881616035077	99.80551874507249	190.44406173953706
211	11-3031	2008	0.0019298245614035089	94.80938381371345	182.89951354073733
211	11-3031	2009	0.0016682490166824901	76.99585577520664	149.55608910474024
211	11-3031	2010	0.001526991182163596	78.05610169048065	152.27985972888948
211	11-3031	2011	0.0020483808037456107	113.34924891942418	225.96638589788174
211	11-3031	2012	0.00215105981831686	122.3292782839668	246.80419845834396
211	11-3031	2013	0.0022776048932288875	137.42019761472892	281.3425406905429
211	11-3031	2014	0.0016346568839015968	110.63577020442335	230.42436202104682
211	11-3031	2015	0.0016692525814563158	119.16739276345102	251.20694614552534
211	11-3031	2016	0.0016885714285714288	111.73424383222039	239.10008920158816
211	11-3031	2017	0.002059522896371865	117.66478583920734	254.5093195765499
211	11-3031	2018	0.002235820192986585	127.09933349677732	277.0105205876742
211	11-3031	2019	0.0021412884333821378	117.0890131908499	256.1613528194728
211	11-3031	2020	0.0019776119402985072	93.72611236408784	204.8857123622942
211	11-3031	2021	0.0023330691499900934	97.21461784867219	211.58834772253837
211	11-3031	2022	0.002797482837528604	140.08756105851344	305.9758804427844
211	11-3031	2023	0.0029704391083899355	158.86064671950723	348.60153005071555
211	11-3051	1997	0.0002767486677682745	6.094633471608508	9.261756003141008
211	11-3051	1998	0.0002767486677682745	6.118922779466077	9.53010443101532
211	11-3051	1999	0.0002767486677682745	6.115948578503926	9.799128452257168
211	11-3051	2000	0.0002672807720551808	6.869708419304476	11.448622296431976
211	11-3051	2001	0.0003745613843226337	10.117721650278419	17.272862406559646
211	11-3051	2002	0.0003212929607633142	7.527688770646119	13.337386602668616
211	11-3051	2003	0.00034253092293054234	8.75484242104997	15.882743860415792
211	11-3051	2004	0.00045369629036562587	12.023607742260403	22.16538699211788
211	11-3051	2005	0.0005392026871740475	15.590509782908667	29.106234332436614
211	11-3051	2006	0.0009331523583305057	33.47065056735446	63.24908248813217
211	11-3051	2007	0.0011352959599123082	43.97069319799802	83.90274922090126
211	11-3051	2008	0.001162280701754386	52.86895242112968	101.99101914038972
211	11-3051	2009	0.0009900990099009901	42.87721740322223	83.28433890314031
211	11-3051	2010	0.0007240662413076206	33.697048150724484	65.73966230106721
211	11-3051	2011	0.0005657432696059305	27.06384304491894	53.95288332007522
211	11-3051	2012	0.0008227161058104325	42.406787279769105	85.55738487626367
211	11-3051	2013	0.0009282111814572379	55.21738179929891	113.0474177402102
211	11-3051	2014	0.0009333189469141131	62.426456986757586	130.0174120705206
211	11-3051	2015	0.0006420202236370445	43.455125886788736	91.60416465650493
211	11-3051	2016	0.0004742857142857143	24.94969474132366	53.38984749528184
211	11-3051	2017	0.00036818286415586405	16.0218043499083	34.65521561443263
211	11-3051	2018	0.0004314740723307445	19.693094304129623	42.920715279025664
211	11-3051	2019	0.0004026354319180088	19.51071965269661	42.68455429349205
211	11-3051	2020	0.0006135986733001659	26.85360144627637	58.70209617188377
211	11-3051	2021	0.001307707549039033	50.961106813619566	110.91723269015384
211	11-3051	2022	0.0012929061784897025	57.24993027178649	125.04392030125454
211	11-3051	2023	0.0010714627379699608	56.844846512579785	124.73951780375116
211	13-1081	2004	0.00017792011386887286	3.0653742745955013	5.650983342818069
211	13-1081	2005	0.0003535755325731459	6.578700191568952	12.281906880849126
211	13-1081	2006	0.00035629453681710216	8.628370867555311	16.304927794635862
211	13-1081	2007	0.0005167554024428437	13.73409497856417	26.20673550843575
211	13-1081	2008	0.00038011695906432747	11.421456692869354	22.033461130355416
211	13-1081	2009	0.00042045300420453	12.928297111345069	25.111813295534343
211	13-1081	2010	0.0007312352139938347	23.172587270286478	45.20746312783156
211	13-1081	2011	0.0008583690987124463	27.8575553499076	55.53518141830488
211	13-1081	2012	0.0007427298177455294	25.793161468673997	52.03873211125676
211	13-1081	2013	0.0005901920806953536	23.03931748733937	47.168758524397354
211	13-1081	2014	0.000550280535174795	25.974580907212477	54.09802113050417
211	13-1081	2015	0.0005350168530308705	25.414892509363945	53.57503748166434
211	13-1081	2016	0.0005942857142857143	22.653623944233605	48.47648599062302
211	13-1081	2017	0.0004909104855411521	15.53286263130075	33.59763306560236
211	13-1081	2018	0.0005334588530634659	17.610746113574102	38.38227797616434
211	13-1081	2019	0.000849194729136164	25.99008181666388	56.85977135355749
211	13-1081	2020	0.000912106135986733	23.306104900845114	50.94725242044322
211	13-1081	2021	0.0006538537745195165	19.119357251537508	41.61342501666799
211	13-1081	2022	0.0006178489702517162	16.789107150609766	36.67036390269055
211	13-1081	2023	0.0006313976848751555	18.257694926596347	40.06442450060307
211	13-1161	2000	9.216578346730374e-5	1.5917041216683816	2.652633588559248
211	13-1161	2002	6.815305228312726e-5	1.1063290093649654	1.9601684072256655
211	13-1161	2003	0.00010466222645099905	1.7938798056131162	3.2543970637804556
211	13-1161	2004	0.00010675206832132373	1.7880540787670625	3.296257784542121
211	13-1161	2005	0.00019446654291523026	3.74667171608313	6.994736314176037
211	13-1161	2006	0.0002035968781812012	5.198736301524384	9.823988945403778
211	13-1161	2007	0.0002348888192922017	6.820547530467117	13.014638782726195
211	13-1161	2008	0.00016081871345029238	4.517915605768363	8.715641145150208
211	13-1161	2009	0.000155974501559745	3.811364973437077	7.403162596727585
211	13-1161	2010	0.00025091404401749226	6.361772636136297	12.411199428065586
211	13-1161	2011	0.00020158668227337754	5.833979503354909	11.630277891938631
211	13-1161	2012	0.00023995886419470944	7.113370675514393	14.351509078898236
211	13-1161	2013	0.0001663268591050542	5.5991597503046195	11.463248177676075
211	13-1161	2014	0.00017263703064307294	6.197336610805194	12.907374641455421
211	13-1161	2015	0.00019795623562142206	8.05078207877271	16.971189292578835
211	13-1161	2016	0.00025714285714285715	8.666299499700774	18.545012812165346
211	13-1161	2017	0.00032983048247296157	10.626298711203976	22.984719135098477
211	13-1161	2018	0.0004236290891974582	13.364183220939218	29.12697690389777
211	13-1161	2019	0.0003953147877013177	13.019251961930205	28.48285338121065
211	13-1161	2020	0.0003482587064676617	9.770687814635322	21.35876846566171
211	13-1161	2021	0.00021795125817317219	4.738893466072548	10.314237310280376
