%SeriesCode,Period,Value
Y816RX,2020,"1,056"
Y816RX,2021,"1,076"
Y816RX,2022,"1,461"
Y816RX,2023,"1,909"
Y816RX,2024,"1,993"
Y817RA,1999,"147.760"
Y817RA,2000,"165.359"
Y817RA,2001,"151.103"
Y817RA,2002,"137.356"
Y817RA,2003,"123.716"
Y817RA,2004,"128.610"
Y817RA,2005,"127.265"
Y817RA,2006,"125.653"
Y817RA,2007,"118.837"
Y817RA,2008,"110.092"
Y817RA,2009,"103.118"
Y817RA,2010,"100.982"
Y817RA,2011,"97.944"
Y817RA,2012,"98.787"
Y817RA,2013,"95.049"
Y817RA,2014,"94.541"
Y817RA,2015,"100.824"
Y817RA,2016,"99.442"
Y817RA,2017,"100.000"
Y817RA,2018,"99.198"
Y817RA,2019,"95.260"
Y817RA,2020,"21.180"
Y817RA,2021,"30.089"
Y817RA,2022,"60.363"
Y817RA,2023,"77.238"
Y817RA,2024,"81.912"
Y817RC,1999,"17,135"
Y817RC,2000,"18,574"
Y817RC,2001,"16,964"
Y817RC,2002,"16,083"
Y817RC,2003,"16,203"
Y817RC,2004,"18,386"
Y817RC,2005,"19,028"
Y817RC,2006,"19,543"
Y817RC,2007,"20,057"
Y817RC,2008,"20,175"
Y817RC,2009,"18,103"
Y817RC,2010,"18,050"
Y817RC,2011,"17,945"
Y817RC,2012,"18,025"
Y817RC,2013,"17,600"
Y817RC,2014,"17,644"
Y817RC,2015,"18,083"
Y817RC,2016,"17,495"
Y817RC,2017,"17,836"
Y817RC,2018,"17,550"
Y817RC,2019,"16,889"
Y817RC,2020,"3,787"
Y817RC,2021,"5,333"
Y817RC,2022,"10,680"
Y817RC,2023,"13,899"
Y817RC,2024,"14,479"
Y817RG,1999,"65.017"
Y817RG,2000,"62.977"
Y817RG,2001,"62.944"
Y817RG,2002,"65.648"
Y817RG,2003,"73.430"
Y817RG,2004,"80.153"
Y817RG,2005,"83.827"
Y817RG,2006,"87.201"
Y817RG,2007,"94.630"
Y817RG,2008,"102.747"
Y817RG,2009,"98.430"
Y817RG,2010,"100.215"
Y817RG,2011,"102.723"
Y817RG,2012,"102.304"
Y817RG,2013,"103.818"
Y817RG,2014,"104.639"
Y817RG,2015,"100.560"
Y817RG,2016,"98.642"
Y817RG,2017,"100.000"
Y817RG,2018,"99.192"
Y817RG,2019,"99.402"
Y817RG,2020,"100.248"
Y817RG,2021,"99.377"
Y817RG,2022,"99.199"
Y817RG,2023,"100.893"
Y817RG,2024,"99.107"
Y817RX,2007,"21,196"
Y817RX,2008,"19,636"
Y817RX,2009,"18,392"
Y817RX,2010,"18,011"
Y817RX,2011,"17,469"
Y817RX,2012,"17,620"
Y817RX,2013,"16,953"
Y817RX,2014,"16,862"
Y817RX,2015,"17,983"
Y817RX,2016,"17,736"
Y817RX,2017,"17,836"
Y817RX,2018,"17,693"
Y817RX,2019,"16,990"
Y817RX,2020,"3,778"
Y817RX,2021,"5,367"
Y817RX,2022,"10,766"
Y817RX,2023,"13,776"
Y817RX,2024,"14,610"
Y818RA,1999,"64.926"
Y818RA,2000,"73.303"
Y818RA,2001,"69.708"
Y818RA,2002,"65.912"
Y818RA,2003,"61.601"
Y818RA,2004,"65.089"
Y818RA,2005,"66.000"
Y818RA,2006,"67.578"
Y818RA,2007,"66.142"
Y818RA,2008,"62.482"
Y818RA,2009,"65.386"
Y818RA,2010,"66.907"
Y818RA,2011,"66.754"
Y818RA,2012,"70.543"
Y818RA,2013,"70.681"
Y818RA,2014,"74.982"
Y818RA,2015,"83.947"
Y818RA,2016,"92.765"
Y818RA,2017,"100.000"
Y818RA,2018,"108.898"
Y818RA,2019,"115.651"
Y818RA,2020,"29.922"
Y818RA,2021,"53.927"
Y818RA,2022,"109.079"
Y818RA,2023,"142.199"
Y818RA,2024,"165.738"
Y818RC,1999,"41,387"
Y818RC,2000,"45,235"
Y818RC,2001,"43,173"
Y818RC,2002,"42,611"
Y818RC,2003,"44,539"
Y818RC,2004,"51,363"
Y818RC,2005,"54,457"
Y818RC,2006,"58,013"
Y818RC,2007,"61,639"
Y818RC,2008,"63,161"
Y818RC,2009,"63,396"
Y818RC,2010,"66,051"
Y818RC,2011,"67,562"
Y818RC,2012,"71,126"
Y818RC,2013,"72,333"
Y818RC,2014,"77,355"
Y818RC,2015,"83,260"
Y818RC,2016,"90,296"
Y818RC,2017,"98,691"
Y818RC,2018,"106,636"
Y818RC,2019,"113,516"
Y818RC,2020,"29,562"
Y818RC,2021,"52,921"
Y818RC,2022,"106,988"
Y818RC,2023,"141,755"
Y818RC,2024,"162,458"
Y818RG,1999,"64.591"
Y818RG,2000,"62.528"
Y818RG,2001,"62.755"
Y818RG,2002,"65.506"
Y818RG,2003,"73.261"
Y818RG,2004,"79.958"
Y818RG,2005,"83.605"
Y818RG,2006,"86.985"
Y818RG,2007,"94.429"
Y818RG,2008,"102.427"
Y818RG,2009,"98.243"
Y818RG,2010,"100.030"
Y818RG,2011,"102.552"
Y818RG,2012,"102.165"
Y818RG,2013,"103.695"
Y818RG,2014,"104.533"
Y818RG,2015,"100.497"
Y818RG,2016,"98.629"
Y818RG,2017,"100.000"
Y818RG,2018,"99.222"
Y818RG,2019,"99.456"
Y818RG,2020,"100.109"
Y818RG,2021,"99.436"
Y818RG,2022,"99.384"
Y818RG,2023,"101.010"
Y818RG,2024,"99.321"
Y818RX,2007,"65,276"
Y818RX,2008,"61,664"
Y818RX,2009,"64,530"
Y818RX,2010,"66,031"
Y818RX,2011,"65,880"
Y818RX,2012,"69,619"
Y818RX,2013,"69,755"
Y818RX,2014,"74,000"
Y818RX,2015,"82,848"
Y818RX,2016,"91,550"
Y818RX,2017,"98,691"
Y818RX,2018,"107,472"
Y818RX,2019,"114,137"
Y818RX,2020,"29,530"
Y818RX,2021,"53,221"
Y818RX,2022,"107,651"
Y818RX,2023,"140,338"
Y818RX,2024,"163,568"
Y819RA,1999,"29.892"
Y819RA,2000,"33.836"
Y819RA,2001,"33.523"
Y819RA,2002,"34.778"
Y819RA,2003,"34.658"
Y819RA,2004,"36.736"
Y819RA,2005,"40.095"
Y819RA,2006,"42.975"
Y819RA,2007,"44.630"
Y819RA,2008,"45.582"
Y819RA,2009,"52.332"
Y819RA,2010,"55.161"
Y819RA,2011,"58.554"
Y819RA,2012,"64.777"
Y819RA,2013,"68.596"
Y819RA,2014,"72.429"
Y819RA,2015,"81.180"
Y819RA,2016,"90.670"
Y819RA,2017,"100.000"
Y819RA,2018,"104.132"
Y819RA,2019,"100.936"
Y819RA,2020,"51.296"
Y819RA,2021,"63.891"
Y819RA,2022,"86.056"
Y819RA,2023,"100.991"
Y819RA,2024,"114.102"
Y819RC,1999,"1,966"
Y819RC,2000,"2,117"
Y819RC,2001,"2,251"
Y819RC,2002,"2,462"
Y819RC,2003,"2,743"
Y819RC,2004,"3,175"
Y819RC,2005,"3,621"
Y819RC,2006,"4,040"
Y819RC,2007,"4,553"
Y819RC,2008,"5,042"
Y819RC,2009,"5,552"
Y819RC,2010,"5,957"
Y819RC,2011,"6,481"
Y819RC,2012,"7,142"
Y819RC,2013,"7,675"
Y819RC,2014,"8,167"
Y819RC,2015,"8,796"
Y819RC,2016,"9,637"
Y819RC,2017,"10,776"
Y819RC,2018,"11,130"
Y819RC,2019,"10,814"
Y819RC,2020,"5,479"
Y819RC,2021,"6,849"
Y819RC,2022,"9,205"
Y819RC,2023,"10,975"
Y819RC,2024,"12,187"
Y819RG,1999,"61.023"
Y819RG,2000,"58.054"
Y819RG,2001,"62.324"
Y819RG,2002,"65.696"
Y819RG,2003,"73.438"
Y819RG,2004,"80.216"
Y819RG,2005,"83.818"
Y819RG,2006,"87.237"
Y819RG,2007,"94.663"
Y819RG,2008,"102.642"
Y819RG,2009,"98.449"
Y819RG,2010,"100.222"
Y819RG,2011,"102.721"
Y819RG,2012,"102.319"
Y819RG,2013,"103.825"
Y819RG,2014,"104.639"
Y819RG,2015,"100.555"
Y819RG,2016,"98.637"
Y819RG,2017,"100.000"
Y819RG,2018,"99.193"
Y819RG,2019,"99.420"
Y819RG,2020,"99.129"
Y819RG,2021,"99.487"
Y819RG,2022,"99.261"
Y819RG,2023,"100.846"
Y819RG,2024,"99.115"
Y819RX,2007,"4,809"
Y819RX,2008,"4,912"
Y819RX,2009,"5,639"
Y819RX,2010,"5,944"
Y819RX,2011,"6,310"
Y819RX,2012,"6,980"
Y819RX,2013,"7,392"
Y819RX,2014,"7,805"
Y819RX,2015,"8,748"
Y819RX,2016,"9,770"
Y819RX,2017,"10,776"
Y819RX,2018,"11,221"
Y819RX,2019,"10,877"
Y819RX,2020,"5,528"
Y819RX,2021,"6,885"
Y819RX,2022,"9,273"
Y819RX,2023,"10,883"
Y819RX,2024,"12,295"
Y820RA,1999,"101.242"
Y820RA,2000,"98.271"
Y820RA,2001,"94.555"
Y820RA,2002,"89.080"
Y820RA,2003,"84.826"
Y820RA,2004,"81.831"
Y820RA,2005,"80.705"
Y820RA,2006,"82.155"
Y820RA,2007,"80.330"
Y820RA,2008,"78.063"
Y820RA,2009,"80.994"
Y820RA,2010,"78.466"
Y820RA,2011,"76.970"
Y820RA,2012,"80.603"
Y820RA,2013,"81.943"
Y820RA,2014,"83.738"
Y820RA,2015,"89.886"
Y820RA,2016,"95.523"
Y820RA,2017,"100.000"
Y820RA,2018,"101.548"
Y820RA,2019,"105.284"
Y820RA,2020,"33.297"
Y820RA,2021,"42.675"
Y820RA,2022,"80.581"
Y820RA,2023,"137.082"
Y820RA,2024,"154.744"
Y820RC,1999,"233"
Y820RC,2000,"240"
Y820RC,2001,"246"
Y820RC,2002,"252"
Y820RC,2003,"257"
Y820RC,2004,"263"
Y820RC,2005,"273"
Y820RC,2006,"296"
Y820RC,2007,"308"
Y820RC,2008,"320"
Y820RC,2009,"354"
Y820RC,2010,"366"
Y820RC,2011,"380"
Y820RC,2012,"416"
Y820RC,2013,"442"
Y820RC,2014,"472"
Y820RC,2015,"526"
Y820RC,2016,"584"
Y820RC,2017,"639"
Y820RC,2018,"677"
Y820RC,2019,"716"
Y820RC,2020,"235"
Y820RC,2021,"312"
Y820RC,2022,"612"
Y820RC,2023,"1,084"
Y820RC,2024,"1,296"
Y820RG,1999,"36.001"
Y820RG,2000,"38.138"
Y820RG,2001,"40.661"
Y820RG,2002,"44.194"
Y820RG,2003,"47.452"
Y820RG,2004,"50.238"
Y820RG,2005,"52.890"
Y820RG,2006,"56.275"
Y820RG,2007,"59.962"
Y820RG,2008,"64.209"
Y820RG,2009,"68.282"
Y820RG,2010,"73.024"
Y820RG,2011,"77.133"
Y820RG,2012,"80.810"
Y820RG,2013,"84.313"
Y820RG,2014,"88.226"
Y820RG,2015,"91.609"
Y820RG,2016,"95.597"
Y820RG,2017,"100.000"
Y820RG,2018,"104.221"
Y820RG,2019,"106.427"
Y820RG,2020,"110.476"
Y820RG,2021,"114.249"
Y820RG,2022,"118.703"
Y820RG,2023,"123.729"
Y820RG,2024,"130.988"
Y820RX,2007,"514"
Y820RX,2008,"499"
Y820RX,2009,"518"
Y820RX,2010,"502"
Y820RX,2011,"492"
Y820RX,2012,"515"
Y820RX,2013,"524"
Y820RX,2014,"535"
Y820RX,2015,"575"
Y820RX,2016,"611"
Y820RX,2017,"639"
Y820RX,2018,"649"
Y820RX,2019,"673"
Y820RX,2020,"213"
Y820RX,2021,"273"
Y820RX,2022,"515"
Y820RX,2023,"876"
Y820RX,2024,"989"
Y821RA,1999,"69.056"
Y821RA,2000,"78.023"
Y821RA,2001,"74.034"
Y821RA,2002,"69.625"
Y821RA,2003,"64.798"
Y821RA,2004,"68.489"
Y821RA,2005,"69.106"
Y821RA,2006,"70.523"
Y821RA,2007,"68.708"
Y821RA,2008,"64.474"
Y821RA,2009,"66.902"
Y821RA,2010,"68.283"
Y821RA,2011,"67.699"
Y821RA,2012,"71.187"
Y821RA,2013,"70.864"
Y821RA,2014,"75.237"
Y821RA,2015,"84.247"
Y821RA,2016,"93.004"
Y821RA,2017,"100.000"
Y821RA,2018,"109.542"
Y821RA,2019,"117.546"
Y821RA,2020,"27.271"
Y821RA,2021,"52.803"
Y821RA,2022,"112.193"
Y821RA,2023,"147.357"
Y821RA,2024,"172.242"
Y821RC,1999,"39,189"
Y821RC,2000,"42,878"
Y821RC,2001,"40,676"
Y821RC,2002,"39,897"
Y821RC,2003,"41,539"
Y821RC,2004,"47,924"
Y821RC,2005,"50,563"
Y821RC,2006,"53,677"
Y821RC,2007,"56,779"
Y821RC,2008,"57,799"
Y821RC,2009,"57,490"
Y821RC,2010,"59,728"
Y821RC,2011,"60,701"
Y821RC,2012,"63,568"
Y821RC,2013,"64,217"
Y821RC,2014,"68,715"
Y821RC,2015,"73,937"
Y821RC,2016,"80,075"
Y821RC,2017,"87,276"
Y821RC,2018,"94,829"
Y821RC,2019,"101,986"
Y821RC,2020,"23,848"
Y821RC,2021,"45,760"
Y821RC,2022,"97,171"
Y821RC,2023,"129,696"
Y821RC,2024,"148,976"
Y821RG,1999,"65.023"
Y821RG,2000,"62.968"
Y821RG,2001,"62.952"
Y821RG,2002,"65.658"
Y821RG,2003,"73.452"
Y821RG,2004,"80.176"
Y821RG,2005,"83.834"
Y821RG,2006,"87.210"
Y821RG,2007,"94.687"
Y821RG,2008,"102.717"
Y821RG,2009,"98.461"
Y821RG,2010,"100.224"
Y821RG,2011,"102.735"
Y821RG,2012,"102.315"
Y821RG,2013,"103.832"
Y821RG,2014,"104.647"
Y821RG,2015,"100.558"
Y821RG,2016,"98.651"
Y821RG,2017,"100.000"
Y821RG,2018,"99.190"
Y821RG,2019,"99.412"
Y821RG,2020,"100.196"
Y821RG,2021,"99.295"
Y821RG,2022,"99.239"
Y821RG,2023,"100.847"
Y821RG,2024,"99.102"
Y821RX,2007,"59,965"
Y821RX,2008,"56,270"
Y821RX,2009,"58,389"
Y821RX,2010,"59,594"
Y821RX,2011,"59,085"
Y821RX,2012,"62,129"
Y821RX,2013,"61,847"
Y821RX,2014,"65,664"
Y821RX,2015,"73,528"
Y821RX,2016,"81,170"
Y821RX,2017,"87,276"
Y821RX,2018,"95,603"
Y821RX,2019,"102,589"
Y821RX,2020,"23,801"
Y821RX,2021,"46,085"
Y821RX,2022,"97,917"
Y821RX,2023,"128,607"
Y821RX,2024,"150,325"
Y822RA,1999,"30.802"
Y822RA,2000,"59.073"
Y822RA,2001,"46.285"
Y822RA,2002,"51.449"
Y822RA,2003,"51.161"
Y822RA,2004,"50.342"
Y822RA,2005,"57.906"
Y822RA,2006,"78.801"
Y822RA,2007,"84.223"
Y822RA,2008,"91.228"
Y822RA,2009,"92.353"
Y822RA,2010,"100.546"
Y822RA,2011,"117.319"
Y822RA,2012,"113.532"
Y822RA,2013,"104.811"
Y822RA,2014,"102.844"
Y822RA,2015,"121.782"
Y822RA,2016,"113.546"
Y822RA,2017,"100.000"
Y822RA,2018,"105.954"
Y822RA,2019,"123.297"
Y822RA,2020,"83.680"
Y822RA,2021,"83.497"
Y822RA,2022,"66.281"
Y822RA,2023,"71.911"
Y822RA,2024,"79.560"
Y822RA,2025,"96.307"
Y822RC,1999,"1,193"
Y822RC,2000,"2,316"
Y822RC,2001,"1,821"
Y822RC,2002,"2,016"
Y822RC,2003,"2,043"
Y822RC,2004,"2,181"
Y822RC,2005,"2,730"
Y822RC,2006,"4,091"
Y822RC,2007,"4,590"
Y822RC,2008,"5,128"
Y822RC,2009,"5,257"
Y822RC,2010,"5,857"
Y822RC,2011,"7,168"
Y822RC,2012,"7,078"
Y822RC,2013,"6,674"
Y822RC,2014,"6,732"
Y822RC,2015,"8,084"
Y822RC,2016,"7,595"
Y822RC,2017,"6,796"
Y822RC,2018,"7,354"
Y822RC,2019,"8,716"
Y822RC,2020,"6,054"
Y822RC,2021,"6,194"
Y822RC,2022,"5,444"
Y822RC,2023,"6,362"
Y822RC,2024,"7,540"
Y822RC,2025,"9,749"
Y822RG,1999,"57.003"
Y822RG,2000,"57.681"
Y822RG,2001,"57.895"
Y822RG,2002,"57.645"
Y822RG,2003,"58.753"
Y822RG,2004,"63.737"
Y822RG,2005,"69.366"
Y822RG,2006,"76.386"
Y822RG,2007,"80.186"
Y822RG,2008,"82.709"
Y822RG,2009,"83.760"
Y822RG,2010,"85.711"
Y822RG,2011,"89.903"
Y822RG,2012,"91.724"
Y822RG,2013,"93.696"
Y822RG,2014,"96.318"
Y822RG,2015,"97.667"
Y822RG,2016,"98.420"
Y822RG,2017,"100.000"
Y822RG,2018,"102.129"
Y822RG,2019,"104.008"
Y822RG,2020,"106.444"
Y822RG,2021,"109.150"
Y822RG,2022,"120.843"
Y822RG,2023,"130.177"
Y822RG,2024,"139.450"
Y822RG,2025,"148.545"
Y822RX,2007,"5,724"
Y822RX,2008,"6,200"
Y822RX,2009,"6,277"
Y822RX,2010,"6,834"
Y822RX,2011,"7,974"
Y822RX,2012,"7,716"
Y822RX,2013,"7,123"
Y822RX,2014,"6,990"
Y822RX,2015,"8,277"
Y822RX,2016,"7,717"
Y822RX,2017,"6,796"
Y822RX,2018,"7,201"
Y822RX,2019,"8,380"
Y822RX,2020,"5,687"
Y822RX,2021,"5,675"
Y822RX,2022,"4,505"
Y822RX,2023,"4,887"
Y822RX,2024,"5,407"
Y822RX,2025,"6,545"
Y823RA,1999,"22.810"
Y823RA,2000,"29.160"
Y823RA,2001,"42.542"
Y823RA,2002,"52.468"
Y823RA,2003,"57.957"
Y823RA,2004,"65.099"
Y823RA,2005,"63.307"
Y823RA,2006,"86.307"
Y823RA,2007,"103.070"
Y823RA,2008,"126.339"
Y823RA,2009,"136.020"
Y823RA,2010,"132.956"
Y823RA,2011,"119.365"
Y823RA,2012,"118.156"
Y823RA,2013,"105.406"
Y823RA,2014,"104.202"
Y823RA,2015,"97.936"
Y823RA,2016,"101.077"
Y823RA,2017,"100.000"
Y823RA,2018,"81.018"
Y823RA,2019,"93.888"
Y823RA,2020,"105.128"
Y823RA,2021,"109.266"
Y823RA,2022,"111.548"
Y823RA,2023,"127.739"
Y823RA,2024,"161.009"
Y823RA,2025,"170.717"
Y823RC,1999,"9,389"
Y823RC,2000,"11,284"
Y823RC,2001,"16,706"
Y823RC,2002,"21,927"
Y823RC,2003,"25,233"
Y823RC,2004,"29,089"
Y823RC,2005,"28,710"
Y823RC,2006,"39,382"
Y823RC,2007,"47,166"
Y823RC,2008,"58,444"
Y823RC,2009,"63,965"
Y823RC,2010,"63,452"
Y823RC,2011,"58,277"
Y823RC,2012,"58,747"
Y823RC,2013,"52,909"
Y823RC,2014,"52,915"
Y823RC,2015,"50,300"
Y823RC,2016,"52,790"
Y823RC,2017,"53,267"
Y823RC,2018,"43,797"
Y823RC,2019,"51,219"
Y823RC,2020,"57,826"
Y823RC,2021,"59,850"
Y823RC,2022,"62,381"
Y823RC,2023,"73,500"
Y823RC,2024,"95,134"
Y823RC,2025,"103,480"
Y823RG,1999,"77.277"
Y823RG,2000,"72.649"
Y823RG,2001,"73.723"
Y823RG,2002,"78.456"
Y823RG,2003,"81.736"
Y823RG,2004,"83.888"
Y823RG,2005,"85.138"
Y823RG,2006,"85.664"
Y823RG,2007,"85.909"
Y823RG,2008,"86.845"
Y823RG,2009,"88.284"
Y823RG,2010,"89.595"
Y823RG,2011,"91.657"
Y823RG,2012,"93.342"
Y823RG,2013,"94.234"
Y823RG,2014,"95.334"
Y823RG,2015,"96.420"
Y823RG,2016,"98.050"
Y823RG,2017,"100.000"
Y823RG,2018,"101.485"
Y823RG,2019,"102.416"
Y823RG,2020,"103.265"
Y823RG,2021,"102.831"
Y823RG,2022,"104.987"
Y823RG,2023,"108.022"
Y823RG,2024,"110.926"
Y823RG,2025,"113.778"
Y823RX,2007,"54,902"
Y823RX,2008,"67,296"
Y823RX,2009,"72,453"
Y823RX,2010,"70,821"
Y823RX,2011,"63,582"
Y823RX,2012,"62,938"
Y823RX,2013,"56,146"
Y823RX,2014,"55,505"
Y823RX,2015,"52,167"
Y823RX,2016,"53,840"
Y823RX,2017,"53,267"
Y823RX,2018,"43,156"
Y823RX,2019,"50,011"
Y823RX,2020,"55,998"
Y823RX,2021,"58,202"
Y823RX,2022,"59,418"
Y823RX,2023,"68,042"
Y823RX,2024,"85,764"
Y823RX,2025,"90,935"
Y824RA,1999,"54.259"
Y824RA,2000,"72.698"
Y824RA,2001,"74.899"
Y824RA,2002,"74.432"
Y824RA,2003,"71.177"
Y824RA,2004,"83.514"
Y824RA,2005,"90.594"
Y824RA,2006,"102.447"
Y824RA,2007,"121.896"
Y824RA,2008,"110.177"
Y824RA,2009,"111.952"
Y824RA,2010,"108.851"
Y824RA,2011,"118.143"
Y824RA,2012,"110.050"
Y824RA,2013,"104.581"
Y824RA,2014,"108.045"
Y824RA,2015,"102.747"
Y824RA,2016,"94.539"
Y824RA,2017,"100.000"
Y824RA,2018,"100.559"
Y824RA,2019,"104.814"
Y824RA,2020,"109.691"
Y824RA,2021,"104.777"
Y824RA,2022,"112.909"
Y824RA,2023,"110.257"
Y824RA,2024,"101.415"
Y824RA,2025,"98.659"
Y824RC,1999,"12,489"
Y824RC,2000,"16,445"
Y824RC,2001,"15,982"
Y824RC,2002,"15,214"
Y824RC,2003,"15,766"
Y824RC,2004,"19,043"
Y824RC,2005,"21,971"
Y824RC,2006,"27,005"
Y824RC,2007,"33,768"
Y824RC,2008,"29,519"
Y824RC,2009,"24,900"
Y824RC,2010,"27,215"
Y824RC,2011,"30,312"
Y824RC,2012,"28,736"
Y824RC,2013,"29,284"
Y824RC,2014,"32,770"
Y824RC,2015,"32,686"
Y824RC,2016,"33,142"
Y824RC,2017,"37,952"
Y824RC,2018,"41,336"
Y824RC,2019,"44,360"
Y824RC,2020,"45,808"
Y824RC,2021,"51,089"
Y824RC,2022,"57,594"
Y824RC,2023,"62,941"
Y824RC,2024,"63,371"
Y824RC,2025,"65,841"
Y824RG,1999,"60.648"
Y824RG,2000,"59.605"
Y824RG,2001,"56.224"
Y824RG,2002,"53.858"
Y824RG,2003,"58.366"
Y824RG,2004,"60.083"
Y824RG,2005,"63.903"
Y824RG,2006,"69.455"
Y824RG,2007,"72.994"
Y824RG,2008,"70.597"
Y824RG,2009,"58.606"
Y824RG,2010,"65.879"
Y824RG,2011,"67.605"
Y824RG,2012,"68.804"
Y824RG,2013,"73.781"
Y824RG,2014,"79.916"
Y824RG,2015,"83.823"
Y824RG,2016,"92.372"
Y824RG,2017,"100.000"
Y824RG,2018,"108.312"
Y824RG,2019,"111.518"
Y824RG,2020,"110.039"
Y824RG,2021,"128.479"
Y824RG,2022,"134.406"
Y824RG,2023,"150.417"
Y824RG,2024,"164.647"
Y824RG,2025,"176.020"
Y824RX,2007,"46,261"
Y824RX,2008,"41,814"
Y824RX,2009,"42,487"
Y824RX,2010,"41,310"
Y824RX,2011,"44,837"
Y824RX,2012,"41,766"
Y824RX,2013,"39,690"
Y824RX,2014,"41,005"
Y824RX,2015,"38,994"
Y824RX,2016,"35,879"
Y824RX,2017,"37,952"
Y824RX,2018,"38,164"
Y824RX,2019,"39,778"
Y824RX,2020,"41,629"
Y824RX,2021,"39,765"
Y824RX,2022,"42,851"
Y824RX,2023,"41,844"
Y824RX,2024,"38,489"
Y824RX,2025,"37,443"
Y825RA,1999,"13.112"
Y825RA,2000,"14.445"
Y825RA,2001,"18.985"
Y825RA,2002,"20.117"
Y825RA,2003,"24.174"
Y825RA,2004,"28.349"
Y825RA,2005,"33.993"
Y825RA,2006,"40.720"
Y825RA,2007,"47.690"
Y825RA,2008,"54.200"
Y825RA,2009,"58.136"
Y825RA,2010,"67.703"
Y825RA,2011,"75.464"
Y825RA,2012,"76.979"
Y825RA,2013,"83.053"
Y825RA,2014,"89.101"
Y825RA,2015,"90.352"
Y825RA,2016,"92.332"
Y825RA,2017,"100.000"
Y825RA,2018,"96.486"
Y825RA,2019,"97.801"
Y825RA,2020,"109.882"
Y825RA,2021,"131.229"
Y825RA,2022,"134.972"
Y825RA,2023,"143.638"
Y825RA,2024,"152.016"
Y825RA,2025,"162.111"
Y825RC,1999,"14,664"
Y825RC,2000,"14,128"
Y825RC,2001,"14,012"
Y825RC,2002,"13,214"
Y825RC,2003,"14,928"
Y825RC,2004,"16,382"
Y825RC,2005,"18,404"
Y825RC,2006,"20,850"
Y825RC,2007,"23,660"
Y825RC,2008,"26,138"
Y825RC,2009,"26,038"
Y825RC,2010,"29,421"
Y825RC,2011,"32,832"
Y825RC,2012,"33,285"
Y825RC,2013,"35,868"
Y825RC,2014,"38,461"
Y825RC,2015,"38,815"
Y825RC,2016,"39,720"
Y825RC,2017,"43,091"
Y825RC,2018,"41,701"
Y825RC,2019,"42,768"
Y825RC,2020,"48,797"
Y825RC,2021,"58,856"
Y825RC,2022,"60,719"
Y825RC,2023,"66,149"
Y825RC,2024,"72,634"
Y825RC,2025,"79,506"
Y825RG,1999,"259.527"
Y825RG,2000,"226.973"
Y825RG,2001,"171.271"
Y825RG,2002,"152.426"
Y825RG,2003,"143.308"
Y825RG,2004,"134.104"
Y825RG,2005,"125.644"
Y825RG,2006,"118.825"
Y825RG,2007,"115.133"
Y825RG,2008,"111.911"
Y825RG,2009,"103.936"
Y825RG,2010,"100.848"
Y825RG,2011,"100.963"
Y825RG,2012,"100.343"
Y825RG,2013,"100.221"
Y825RG,2014,"100.172"
Y825RG,2015,"99.695"
Y825RG,2016,"99.832"
Y825RG,2017,"100.000"
Y825RG,2018,"100.298"
Y825RG,2019,"101.482"
Y825RG,2020,"103.057"
Y825RG,2021,"104.081"
Y825RG,2022,"104.398"
Y825RG,2023,"106.872"
Y825RG,2024,"110.882"
Y825RG,2025,"113.850"
Y825RX,2007,"20,550"
Y825RX,2008,"23,356"
Y825RX,2009,"25,052"
Y825RX,2010,"29,174"
Y825RX,2011,"32,519"
Y825RX,2012,"33,171"
Y825RX,2013,"35,789"
Y825RX,2014,"38,395"
Y825RX,2015,"38,934"
Y825RX,2016,"39,787"
Y825RX,2017,"43,091"
Y825RX,2018,"41,577"
Y825RX,2019,"42,144"
Y825RX,2020,"47,350"
Y825RX,2021,"56,549"
Y825RX,2022,"58,161"
Y825RX,2023,"61,896"
Y825RX,2024,"65,506"
Y825RX,2025,"69,856"
Y826RA,1999,"26.300"
Y826RA,2000,"26.025"
Y826RA,2001,"26.671"
Y826RA,2002,"29.816"
Y826RA,2003,"31.304"
Y826RA,2004,"33.119"
Y826RA,2005,"36.633"
Y826RA,2006,"45.817"
Y826RA,2007,"52.213"
Y826RA,2008,"62.523"
Y826RA,2009,"62.569"
Y826RA,2010,"68.283"
Y826RA,2011,"74.926"
Y826RA,2012,"78.170"
Y826RA,2013,"82.243"
Y826RA,2014,"87.313"
Y826RA,2015,"91.262"
Y826RA,2016,"95.734"
Y826RA,2017,"100.000"
Y826RA,2018,"98.229"
Y826RA,2019,"101.425"
Y826RA,2020,"100.892"
Y826RA,2021,"111.002"
Y826RA,2022,"110.876"
Y826RA,2023,"112.460"
Y826RA,2024,"120.286"
Y826RA,2025,"127.922"
Y826RC,1999,"19,999"
Y826RC,2000,"20,306"
Y826RC,2001,"21,204"
Y826RC,2002,"24,027"
Y826RC,2003,"25,748"
Y826RC,2004,"28,026"
Y826RC,2005,"32,076"
Y826RC,2006,"41,378"
Y826RC,2007,"48,455"
Y826RC,2008,"59,675"
Y826RC,2009,"59,517"
Y826RC,2010,"65,903"
Y826RC,2011,"74,082"
Y826RC,2012,"78,678"
Y826RC,2013,"84,024"
Y826RC,2014,"90,716"
Y826RC,2015,"95,119"
Y826RC,2016,"100,505"
Y826RC,2017,"106,991"
Y826RC,2018,"107,435"
Y826RC,2019,"112,496"
Y826RC,2020,"113,381"
Y826RC,2021,"130,080"
Y826RC,2022,"138,866"
Y826RC,2023,"145,736"
Y826RC,2024,"159,687"
