%SeriesCode,SeriesLabel,MetricName,CalculationType,DefaultScale,TableId:LineNo,SeriesCodeParents
m1ntotl1rd23,"Semiconductor and other electronic component manufacturing","Current Dollars","Level",-6,FAAt204:87,m1ntotl1rdmf
m1ntotl1rd31,"Motor vehicles, bodies and trailers, and parts manufacturing","Current Dollars","Level",-6,FAAt204:89,m1ntotl1rdmf
m1ntotl1rd32,"Aerospace products and parts manufacturing","Current Dollars","Level",-6,FAAt204:90,m1ntotl1rdmf
m1ntotl1rd70,"Scientific research and development services","Current Dollars","Level",-6,FAAt204:93,m1ntotl1rdnm
m1ntotl1rd91,"Universities and colleges","Current Dollars","Level",-6,FAAt204:96,m1ntotl1rdnp
m1ntotl1rd92,"Other nonprofit institutions","Current Dollars","Level",-6,FAAt204:97,m1ntotl1rdnp
m1ntotl1rdbs,"Business","Current Dollars","Level",-6,FAAt204:83,m1ntotl1rd00
m1ntotl1rdmf,"Manufacturing","Current Dollars","Level",-6,FAAt204:84,m1ntotl1rdbs
m1ntotl1rdnm,"Nonmanufacturing","Current Dollars","Level",-6,FAAt204:92,m1ntotl1rdbs
m1ntotl1rdnp,"Nonprofit institutions serving households (NPISHs)","Current Dollars","Level",-6,FAAt204:95,m1ntotl1rd00
m1ntotl1rdom,"Other manufacturing","Current Dollars","Level",-6,FAAt204:91,m1ntotl1rdmf
m1ntotl1rdon,"All other nonmanufacturing","Current Dollars","Level",-6,FAAt204:94,m1ntotl1rdnm
m1ntotl1sb0x,"Other structures","Current Dollars","Level",-6,FAAt204:57,m1ntotl1st00
m1ntotl1sb10,"Religious","Current Dollars","Level",-6,FAAt204:58,m1ntotl1sb0x
m1ntotl1sb20,"Educational and vocational","Current Dollars","Level",-6,FAAt204:59,m1ntotl1sb0x
m1ntotl1sb30,"Hospitals and special care","Current Dollars","Level",-6,FAAt204:40,m1ntotl1shc0
m1ntotl1sb31,"Hospitals","Current Dollars","Level",-6,FAAt204:41,m1ntotl1sb30
m1ntotl1sb32,"Special care","Current Dollars","Level",-6,FAAt204:42,m1ntotl1sb30
m1ntotl1sb41,"Lodging","Current Dollars","Level",-6,FAAt204:60,m1ntotl1sb0x
m1ntotl1sb42,"Amusement and recreation","Current Dollars","Level",-6,FAAt204:61,m1ntotl1sb0x
m1ntotl1sc01,"Warehouses","Current Dollars","Level",-6,FAAt204:46,m1ntotl1schc
m1ntotl1sc03,"Multimerchandise shopping","Current Dollars","Level",-6,FAAt204:44,m1ntotl1schc
m1ntotl1sc04,"Food and beverage establishments","Current Dollars","Level",-6,FAAt204:45,m1ntotl1schc
m1ntotl1schc,"Commercial and health care","Current Dollars","Level",-6,FAAt204:37,m1ntotl1st00
m1ntotl1scxx,"Other commercial","Current Dollars","Level",-6,FAAt204:47,m1ntotl1schc
m1ntotl1shc0,"Health care","Current Dollars","Level",-6,FAAt204:39,m1ntotl1schc
m1ntotl1si00,"Manufacturing","Current Dollars","Level",-6,FAAt204:48,m1ntotl1st00
m1ntotl1sm00,"Mining exploration, shafts, and wells","Current Dollars","Level",-6,FAAt204:54,m1ntotl1st00
m1ntotl1sm01,"Petroleum and natural gas","Current Dollars","Level",-6,FAAt204:55,m1ntotl1sm00
m1ntotl1sm02,"Mining","Current Dollars","Level",-6,FAAt204:56,m1ntotl1sm00
m1ntotl1sn00,"Farm","Current Dollars","Level",-6,FAAt204:65,m1ntotl1sb0x
m1ntotl1so00,"Other","Current Dollars","Level",-6,FAAt204:66,m1ntotl1sb0x
m1ntotl1soo1,"Office","Current Dollars","Level",-6,FAAt204:38,m1ntotl1schc
m1ntotl1soo2,"Medical buildings","Current Dollars","Level",-6,FAAt204:43,m1ntotl1shc0
m1ntotl1st00,"Structures","Current Dollars","Level",-6,FAAt103:6|FAAt204:36|FAAt404:3,m1ntotl1es00|m1ptotl1st00
m1ntotl1stax,"Air","Current Dollars","Level",-6,FAAt204:63,m1ntotl1strx
m1ntotl1stlx,"Land","Current Dollars","Level",-6,FAAt204:64,m1ntotl1strx
m1ntotl1strx,"Transportion","Current Dollars","Level",-6,FAAt204:62,m1ntotl1sb0x
m1ntotl1su20,"Communication","Current Dollars","Level",-6,FAAt204:53,m1ntotl1suxx
m1ntotl1su3x,"Electric","Current Dollars","Level",-6,FAAt204:51,m1ntotl1su6x
m1ntotl1su4x,"Other power","Current Dollars","Level",-6,FAAt204:52,m1ntotl1su6x
m1ntotl1su6x,"Power","Current Dollars","Level",-6,FAAt204:50,m1ntotl1suxx
m1ntotl1suxx,"Power and communication","Current Dollars","Level",-6,FAAt204:49,m1ntotl1st00
m1ntotl2eq00,"Equipment","Current Dollars","Level",-6,FAAt404:18,m1ntotl2es00
m1ntotl2es00,"Corporate","Current Dollars","Level",-6,FAAt404:17,NONE
m1ntotl2ip00,"Intellectual property products","Current Dollars","Level",-6,FAAt404:20,m1ntotl2es00
m1ntotl2st00,"Structures","Current Dollars","Level",-6,FAAt404:19,m1ntotl2es00
m1ntotl3eq00,"Equipment","Current Dollars","Level",-6,FAAt404:42,m1ntotl3es00
m1ntotl3es00,"Noncorporate","Current Dollars","Level",-6,FAAt404:41,NONE
m1ntotl3ip00,"Intellectual property products","Current Dollars","Level",-6,FAAt404:44,m1ntotl3es00
m1ntotl3st00,"Structures","Current Dollars","Level",-6,FAAt404:43,m1ntotl3es00
m1ntotl4eq00,"Equipment","Current Dollars","Level",-6,FAAt404:58,m1ntotl4es00
m1ntotl4es00,"Sole proprietorships","Current Dollars","Level",-6,FAAt404:57,m1ntotl3ip00
m1ntotl4ip00,"Intellectual property products","Current Dollars","Level",-6,FAAt404:60,m1ntotl4es00
m1ntotl4st00,"Structures","Current Dollars","Level",-6,FAAt404:59,m1ntotl4es00
m1ntotl5eq00,"Equipment","Current Dollars","Level",-6,FAAt404:70,m1ntotl5es00
m1ntotl5es00,"Households","Current Dollars","Level",-6,FAAt404:69,m1ntotl3ip00
m1ntotl5ip00,"Intellectual property products","Current Dollars","Level",-6,FAAt404:72,m1ntotl5es00
m1ntotl5st00,"Structures","Current Dollars","Level",-6,FAAt404:71,m1ntotl5es00
m1ntotl6eq00,"Equipment","Current Dollars","Level",-6,FAAt404:74,m1ntotl6es00
m1ntotl6es00,"Tax-exempt cooperatives","Current Dollars","Level",-6,FAAt404:73,m1ntotl3ip00
m1ntotl6ip00,"Intellectual property products","Current Dollars","Level",-6,FAAt404:76,m1ntotl6es00
m1ntotl6st00,"Structures","Current Dollars","Level",-6,FAAt404:75,m1ntotl6es00
m1ntotl7eq00,"Equipment","Current Dollars","Level",-6,FAAt404:62,m1ntotl7es00
m1ntotl7es00,"Partnerships","Current Dollars","Level",-6,FAAt404:61,m1ntotl3ip00
m1ntotl7ip00,"Intellectual property products","Current Dollars","Level",-6,FAAt404:64,m1ntotl7es00
m1ntotl7st00,"Structures","Current Dollars","Level",-6,FAAt404:63,m1ntotl7es00
m1ntotl8eq00,"Equipment","Current Dollars","Level",-6,FAAt404:66,m1ntotl8es00
m1ntotl8es00,"Nonprofit institutions","Current Dollars","Level",-6,FAAt404:65,m1ntotl3ip00
m1ntotl8ip00,"Intellectual property products","Current Dollars","Level",-6,FAAt404:68,m1ntotl8es00
m1ntotl8st00,"Structures","Current Dollars","Level",-6,FAAt404:67,m1ntotl8es00
m1p53001eq00,"Real estate and rental and leasing","Current Dollars","Level",-6,FAAt304E:73,m1ptotl1eq00
m1p53001es00,"Real estate and rental and leasing","Current Dollars","Level",-6,FAAt304ESI:73,m1ptotl1es00
m1p53001ip00,"Real estate and rental and leasing","Current Dollars","Level",-6,FAAt304I:73,m1ptotl1ip00
m1p53001st00,"Real estate and rental and leasing","Current Dollars","Level",-6,FAAt304S:73,m1ptotl1st00
m1p53101eq00,"Real estate","Current Dollars","Level",-6,FAAt304E:74,m1p53001eq00
m1p53101es00,"Real estate","Current Dollars","Level",-6,FAAt304ESI:74,m1p53001es00
m1p53101ip00,"Real estate","Current Dollars","Level",-6,FAAt304I:74,m1p53001ip00
m1p53101st00,"Real estate","Current Dollars","Level",-6,FAAt304S:74,m1p53001st00
m1pnofi2es00,"Nonfinancial","Current Dollars","Level",-6,FAAt604:4,m1ptotl2es00
m1ptotl1eq00,"Private fixed assets","Current Dollars","Level",-6,FAAt204:2|FAAt304E:1,m1ptotl1es00
m1ptotl1es00,"Private fixed assets","Current Dollars","Level",-6,FAAt103:3|FAAt204:1|FAAt304ESI:1|FAAt604:1,m1ttotl1es00
m1ptotl1ip00,"Private fixed assets","Current Dollars","Level",-6,FAAt204:76|FAAt304I:1,m1ptotl1es00
m1ptotl1st00,"Private fixed assets","Current Dollars","Level",-6,FAAt204:35|FAAt304S:1,m1ptotl1es00
m1ptotl2es00,"Corporate","Current Dollars","Level",-6,FAAt604:2,m1ptotl1es00
m1ptotl3es00,"Noncorporate","Current Dollars","Level",-6,FAAt604:5,m1ptotl1es00
m1ptotl4es00,"Sole proprietorships","Current Dollars","Level",-6,FAAt604:6,m1ptotl3es00
m1ptotl5es00,"Households","Current Dollars","Level",-6,FAAt604:9,m1ptotl3es00
m1ptotl6es00,"Tax-exempt cooperatives","Current Dollars","Level",-6,FAAt604:10,m1ptotl3es00
m1ptotl7es00,"Partnerships","Current Dollars","Level",-6,FAAt604:7,m1ptotl3es00
m1ptotl8es00,"Nonprofit institutions","Current Dollars","Level",-6,FAAt604:8,m1ptotl3es00
m1r53101eq00,"Residential equipment","Current Dollars","Level",-6,FAAt204:34,m1ptotl1eq00
m1r53101es00,"Residential","Current Dollars","Level",-6,FAAt103:8|FAAt504:2,m1ptotl1es00|m1x53101es00
m1r53101esoo,"Owner-occupied","Current Dollars","Level",-6,FAAt504:11,m1x53101es00
m1r53101hh00,"Housing units","Current Dollars","Level",-6,FAAt204:68,m1r53101st00
m1r53101im00,"Improvements","Current Dollars","Level",-6,FAAt204:74,m1r53101st00
m1r53101mf00,"5-or more-unit","Current Dollars","Level",-6,FAAt204:71,m1r53101ps00
m1r53101mh00,"Manufactured homes","Current Dollars","Level",-6,FAAt204:72,m1r53101hh00
m1r53101os00,"Other residential","Current Dollars","Level",-6,FAAt204:75,m1r53101st00
m1r53101ot00,"Brokers' commissions and other ownership transfer costs","Current Dollars","Level",-6,FAAt204:73,m1r53101st00
m1r53101ps00,"Permanent site","Current Dollars","Level",-6,FAAt204:69,m1r53101hh00
m1r53101sf00,"1 to 4 unit","Current Dollars","Level",-6,FAAt204:70,m1r53101ps00
m1r53101st00,"Residential structures","Current Dollars","Level",-6,FAAt204:67,m1ptotl1st00
m1r53102es00,"Corporate","Current Dollars","Level",-6,FAAt504:3,m1r53101es00
m1r53103es00,"Noncorporate","Current Dollars","Level",-6,FAAt504:4,m1r53101es00
m1r53104es00,"Sole proprietorships and partnerships","Current Dollars","Level",-6,FAAt504:5,m1r53103es00
m1r53105es00,"Households","Current Dollars","Level",-6,FAAt504:7,m1r53103es00
m1r53108es00,"Nonprofit institutions","Current Dollars","Level",-6,FAAt504:6,m1r53103es00
m1ttotl1es00,"Fixed assets","Current Dollars","Level",-6,FAAt103:16|FAAt103:2,m1wtotl1es00
m1wtotl1es00,"Fixed assets and consumer durable goods","Current Dollars","Level",-6,FAAt103:1,NONE
m1x53101es00,"Residential fixed assets","Current Dollars","Level",-6,FAAt103:21|FAAt504:1,NONE
m1x53101estx,"Tenant-occupied","Current Dollars","Level",-6,FAAt504:12,m1x53101es00
m1ytotl1eq00,"Equipment","Current Dollars","Level",-6,FAAt103:18,NONE
m1ytotl1es00,"Nonresidential","Current Dollars","Level",-6,FAAt103:17,NONE
m1ytotl1ip00,"Intellectual property products","Current Dollars","Level",-6,FAAt103:20,NONE
m1ytotl1st00,"Structures","Current Dollars","Level",-6,FAAt103:19,NONE
m3ctotl1cd00,"Consumer durable goods","Historical Cost","Level",-6,FAAt806:1,NONE
m3ctotl1fh00,"Furnishings and durable household equipment","Historical Cost","Level",-6,FAAt806:6,NONE
m3ctotl1fh10,"Furniture and furnishings","Historical Cost","Level",-6,FAAt806:7,NONE
m3ctotl1fh20,"Household appliances","Historical Cost","Level",-6,FAAt806:8,NONE
m3ctotl1fh30,"Glassware, tableware, and household utensils","Historical Cost","Level",-6,FAAt806:9,NONE
m3ctotl1fh40,"Tools and equipment for house and garden","Historical Cost","Level",-6,FAAt806:10,NONE
m3ctotl1mv00,"Motor vehicles and parts","Historical Cost","Level",-6,FAAt806:2,NONE
m3ctotl1mv10,"Autos","Historical Cost","Level",-6,FAAt806:3,NONE
m3ctotl1mv20,"Light trucks","Historical Cost","Level",-6,FAAt806:4,NONE
m3ctotl1mv30,"Motor vehicle parts and accessories","Historical Cost","Level",-6,FAAt806:5,NONE
m3ctotl1od00,"Other durable goods","Historical Cost","Level",-6,FAAt806:17,NONE
m3ctotl1od10,"Jewelry and watches","Historical Cost","Level",-6,FAAt806:18,NONE
m3ctotl1od20,"Therapeutic appliances and equipment","Historical Cost","Level",-6,FAAt806:19,NONE
m3ctotl1od30,"Educational books","Historical Cost","Level",-6,FAAt806:20,NONE
m3ctotl1od40,"Luggage and similar personal items","Historical Cost","Level",-6,FAAt806:21,NONE
m3ctotl1od50,"Telephone and facsimile equipment","Historical Cost","Level",-6,FAAt806:22,NONE
m3ctotl1rg00,"Recreational goods and vehicles","Historical Cost","Level",-6,FAAt806:11,NONE
m3ctotl1rg10,"Video, audio, photographic, and information processing equipment and media","Historical Cost","Level",-6,FAAt806:12,NONE
m3ctotl1rg20,"Sporting equipment, supplies, guns, and ammunition","Historical Cost","Level",-6,FAAt806:13,NONE
m3ctotl1rg30,"Sports and recreational vehicles","Historical Cost","Level",-6,FAAt806:14,NONE
m3ctotl1rg40,"Recreational books","Historical Cost","Level",-6,FAAt806:15,NONE
m3ctotl1rg50,"Musical instruments","Historical Cost","Level",-6,FAAt806:16,NONE
m3n11001eq00,"Agriculture, forestry, fishing, and hunting","Historical Cost","Level",-6,FAAt306E:2,NONE
m3n11001es00,"Agriculture, forestry, fishing, and hunting","Historical Cost","Level",-6,FAAt306ESI:2,NONE
m3n11001ip00,"Agriculture, forestry, fishing, and hunting","Historical Cost","Level",-6,FAAt306I:2,NONE
m3n11001st00,"Agriculture, forestry, fishing, and hunting","Historical Cost","Level",-6,FAAt306S:2,NONE
m3n110c1eq00,"Equipment","Historical Cost","Level",-6,FAAt306E:3|FAAt406:6,NONE
m3n110c1es00,"Farms","Historical Cost","Level",-6,FAAt306ESI:3|FAAt406:5|FAAt606:11,NONE
m3n110c1ip00,"Farms","Historical Cost","Level",-6,FAAt306I:3|FAAt406:8,NONE
m3n110c1st00,"Farms","Historical Cost","Level",-6,FAAt306S:3|FAAt406:7,NONE
m3n110c2eq00,"Equipment","Historical Cost","Level",-6,FAAt406:22,NONE
m3n110c2es00,"Farms","Historical Cost","Level",-6,FAAt406:21,NONE
m3n110c2ip00,"Intellectual property products","Historical Cost","Level",-6,FAAt406:24,NONE
m3n110c2st00,"Structures","Historical Cost","Level",-6,FAAt406:23,NONE
m3n110c3eq00,"Equipment","Historical Cost","Level",-6,FAAt406:46,NONE
m3n110c3es00,"Farms","Historical Cost","Level",-6,FAAt406:45,NONE
m3n110c3ip00,"Intellectual property products","Historical Cost","Level",-6,FAAt406:48,NONE
m3n110c3st00,"Structures","Historical Cost","Level",-6,FAAt406:47,NONE
m3n113f1eq00,"Forestry, fishing, and related activities","Historical Cost","Level",-6,FAAt306E:4,NONE
m3n113f1es00,"Forestry, fishing, and related activities","Historical Cost","Level",-6,FAAt306ESI:4,NONE
m3n113f1ip00,"Forestry, fishing, and related activities","Historical Cost","Level",-6,FAAt306I:4,NONE
m3n113f1st00,"Forestry, fishing, and related activities","Historical Cost","Level",-6,FAAt306S:4,NONE
m3n21001eq00,"Mining","Historical Cost","Level",-6,FAAt306E:5,NONE
m3n21001es00,"Mining","Historical Cost","Level",-6,FAAt306ESI:5,NONE
m3n21001ip00,"Mining","Historical Cost","Level",-6,FAAt306I:5,NONE
m3n21001st00,"Mining","Historical Cost","Level",-6,FAAt306S:5,NONE
m3n21101eq00,"Oil and gas extraction","Historical Cost","Level",-6,FAAt306E:6,NONE
m3n21101es00,"Oil and gas extraction","Historical Cost","Level",-6,FAAt306ESI:6,NONE
m3n21101ip00,"Oil and gas extraction","Historical Cost","Level",-6,FAAt306I:6,NONE
m3n21101st00,"Oil and gas extraction","Historical Cost","Level",-6,FAAt306S:6,NONE
m3n21201eq00,"Mining, except oil and gas","Historical Cost","Level",-6,FAAt306E:7,NONE
m3n21201es00,"Mining, except oil and gas","Historical Cost","Level",-6,FAAt306ESI:7,NONE
m3n21201ip00,"Mining, except oil and gas","Historical Cost","Level",-6,FAAt306I:7,NONE
m3n21201st00,"Mining, except oil and gas","Historical Cost","Level",-6,FAAt306S:7,NONE
m3n21301eq00,"Support activities for mining","Historical Cost","Level",-6,FAAt306E:8,NONE
m3n21301es00,"Support activities for mining","Historical Cost","Level",-6,FAAt306ESI:8,NONE
m3n21301ip00,"Support activities for mining","Historical Cost","Level",-6,FAAt306I:8,NONE
m3n21301st00,"Support activities for mining","Historical Cost","Level",-6,FAAt306S:8,NONE
m3n22001eq00,"Utilities","Historical Cost","Level",-6,FAAt306E:9,NONE
m3n22001es00,"Utilities","Historical Cost","Level",-6,FAAt306ESI:9,NONE
m3n22001ip00,"Utilities","Historical Cost","Level",-6,FAAt306I:9,NONE
m3n22001st00,"Utilities","Historical Cost","Level",-6,FAAt306S:9,NONE
m3n22111eq00,"Electric power","Historical Cost","Level",-6,FAAt306E:10,NONE
m3n22111es00,"Electric power","Historical Cost","Level",-6,FAAt306ESI:10,NONE
m3n22111ip00,"Electric power","Historical Cost","Level",-6,FAAt306I:10,NONE
m3n22111st00,"Electric power","Historical Cost","Level",-6,FAAt306S:10,NONE
m3n22121eq00,"Natural gas distribution","Historical Cost","Level",-6,FAAt306E:11,NONE
m3n22121es00,"Natural gas distribution","Historical Cost","Level",-6,FAAt306ESI:11,NONE
m3n22121ip00,"Natural gas distribution","Historical Cost","Level",-6,FAAt306I:11,NONE
m3n22121st00,"Natural gas distribution","Historical Cost","Level",-6,FAAt306S:11,NONE
m3n22131eq00,"Water, sewage, and other systems","Historical Cost","Level",-6,FAAt306E:12,NONE
m3n22131es00,"Water, sewage, and other systems","Historical Cost","Level",-6,FAAt306ESI:12,NONE
m3n22131ip00,"Water, sewage, and other systems","Historical Cost","Level",-6,FAAt306I:12,NONE
m3n22131st00,"Water, sewage, and other systems","Historical Cost","Level",-6,FAAt306S:12,NONE
m3n23001eq00,"Construction","Historical Cost","Level",-6,FAAt306E:13,NONE
m3n23001es00,"Construction","Historical Cost","Level",-6,FAAt306ESI:13,NONE
m3n23001ip00,"Construction","Historical Cost","Level",-6,FAAt306I:13,NONE
m3n23001st00,"Construction","Historical Cost","Level",-6,FAAt306S:13,NONE
m3n31101eq00,"Food manufacturing","Historical Cost","Level",-6,FAAt306E:31,NONE
m3n31101es00,"Food manufacturing","Historical Cost","Level",-6,FAAt306ESI:31,NONE
m3n31101ip00,"Food manufacturing","Historical Cost","Level",-6,FAAt306I:31,NONE
m3n31101st00,"Food manufacturing","Historical Cost","Level",-6,FAAt306S:31,NONE
m3n311a1eq00,"Food and beverage and tobacco products","Historical Cost","Level",-6,FAAt306E:30,NONE
m3n311a1es00,"Food and beverage and tobacco products","Historical Cost","Level",-6,FAAt306ESI:30,NONE
m3n311a1ip00,"Food and beverage and tobacco products","Historical Cost","Level",-6,FAAt306I:30,NONE
m3n311a1st00,"Food and beverage and tobacco products","Historical Cost","Level",-6,FAAt306S:30,NONE
m3n31201eq00,"Beverage and tobacco product manufacturing","Historical Cost","Level",-6,FAAt306E:32,NONE
m3n31201es00,"Beverage and tobacco product manufacturing","Historical Cost","Level",-6,FAAt306ESI:32,NONE
m3n31201ip00,"Beverage and tobacco product manufacturing","Historical Cost","Level",-6,FAAt306I:32,NONE
m3n31201st00,"Beverage and tobacco product manufacturing","Historical Cost","Level",-6,FAAt306S:32,NONE
m3n313t1eq00,"Textile mills and textile product mills","Historical Cost","Level",-6,FAAt306E:33,NONE
m3n313t1es00,"Textile mills and textile product mills","Historical Cost","Level",-6,FAAt306ESI:33,NONE
m3n313t1ip00,"Textile mills and textile product mills","Historical Cost","Level",-6,FAAt306I:33,NONE
m3n313t1st00,"Textile mills and textile product mills","Historical Cost","Level",-6,FAAt306S:33,NONE
m3n315a1eq00,"Apparel and leather and allied products","Historical Cost","Level",-6,FAAt306E:34,NONE
m3n315a1es00,"Apparel and leather and allied products","Historical Cost","Level",-6,FAAt306ESI:34,NONE
m3n315a1ip00,"Apparel and leather and allied products","Historical Cost","Level",-6,FAAt306I:34,NONE
m3n315a1st00,"Apparel and leather and allied products","Historical Cost","Level",-6,FAAt306S:34,NONE
m3n31gd1eq00,"Equipment","Historical Cost","Level",-6,FAAt306E:14|FAAt406:10,NONE
m3n31gd1es00,"Manufacturing","Historical Cost","Level",-6,FAAt306ESI:14|FAAt406:9|FAAt606:12,NONE
m3n31gd1ip00,"Intellectual property products","Historical Cost","Level",-6,FAAt306I:14|FAAt406:12,NONE
m3n31gd1st00,"Structures","Historical Cost","Level",-6,FAAt306S:14|FAAt406:11,NONE
m3n31gd2eq00,"Equipment","Historical Cost","Level",-6,FAAt406:26,NONE
m3n31gd2es00,"Manufacturing","Historical Cost","Level",-6,FAAt406:25,NONE
m3n31gd2ip00,"Intellectual property products","Historical Cost","Level",-6,FAAt406:28,NONE
m3n31gd2st00,"Structures","Historical Cost","Level",-6,FAAt406:27,NONE
m3n31gd3eq00,"Equipment","Historical Cost","Level",-6,FAAt406:50,NONE
m3n31gd3es00,"Manufacturing","Historical Cost","Level",-6,FAAt406:49,NONE
m3n31gd3ip00,"Intellectual property products","Historical Cost","Level",-6,FAAt406:52,NONE
m3n31gd3st00,"Structures","Historical Cost","Level",-6,FAAt406:51,NONE
m3n31nd1eq00,"Nondurable goods","Historical Cost","Level",-6,FAAt306E:29,NONE
m3n31nd1es00,"Nondurable goods","Historical Cost","Level",-6,FAAt306ESI:29,NONE
m3n31nd1ip00,"Nondurable goods","Historical Cost","Level",-6,FAAt306I:29,NONE
m3n31nd1st00,"Nondurable goods","Historical Cost","Level",-6,FAAt306S:29,NONE
m3n32101eq00,"Wood products","Historical Cost","Level",-6,FAAt306E:16,NONE
m3n32101es00,"Wood products","Historical Cost","Level",-6,FAAt306ESI:16,NONE
m3n32101ip00,"Wood products","Historical Cost","Level",-6,FAAt306I:16,NONE
m3n32101st00,"Wood products","Historical Cost","Level",-6,FAAt306S:16,NONE
m3n32201eq00,"Paper products","Historical Cost","Level",-6,FAAt306E:35,NONE
m3n32201es00,"Paper products","Historical Cost","Level",-6,FAAt306ESI:35,NONE
m3n32201ip00,"Paper products","Historical Cost","Level",-6,FAAt306I:35,NONE
m3n32201st00,"Paper products","Historical Cost","Level",-6,FAAt306S:35,NONE
m3n32301eq00,"Printing and related support activities","Historical Cost","Level",-6,FAAt306E:36,NONE
m3n32301es00,"Printing and related support activities","Historical Cost","Level",-6,FAAt306ESI:36,NONE
m3n32301ip00,"Printing and related support activities","Historical Cost","Level",-6,FAAt306I:36,NONE
m3n32301st00,"Printing and related support activities","Historical Cost","Level",-6,FAAt306S:36,NONE
m3n32401eq00,"Petroleum and coal products","Historical Cost","Level",-6,FAAt306E:37,NONE
m3n32401es00,"Petroleum and coal products","Historical Cost","Level",-6,FAAt306ESI:37,NONE
m3n32401ip00,"Petroleum and coal products","Historical Cost","Level",-6,FAAt306I:37,NONE
m3n32401st00,"Petroleum and coal products","Historical Cost","Level",-6,FAAt306S:37,NONE
m3n32501eq00,"Chemical products","Historical Cost","Level",-6,FAAt306E:38,NONE
m3n32501es00,"Chemical products","Historical Cost","Level",-6,FAAt306ESI:38,NONE
m3n32501ip00,"Chemical products","Historical Cost","Level",-6,FAAt306I:38,NONE
m3n32501st00,"Chemical products","Historical Cost","Level",-6,FAAt306S:38,NONE
m3n32601eq00,"Plastics and rubber products","Historical Cost","Level",-6,FAAt306E:39,NONE
m3n32601es00,"Plastics and rubber products","Historical Cost","Level",-6,FAAt306ESI:39,NONE
m3n32601ip00,"Plastics and rubber products","Historical Cost","Level",-6,FAAt306I:39,NONE
m3n32601st00,"Plastics and rubber products","Historical Cost","Level",-6,FAAt306S:39,NONE
m3n32701eq00,"Nonmetallic mineral products","Historical Cost","Level",-6,FAAt306E:17,NONE
m3n32701es00,"Nonmetallic mineral products","Historical Cost","Level",-6,FAAt306ESI:17,NONE
m3n32701ip00,"Nonmetallic mineral products","Historical Cost","Level",-6,FAAt306I:17,NONE
m3n32701st00,"Nonmetallic mineral products","Historical Cost","Level",-6,FAAt306S:17,NONE
m3n33101eq00,"Primary metals","Historical Cost","Level",-6,FAAt306E:18,NONE
m3n33101es00,"Primary metals","Historical Cost","Level",-6,FAAt306ESI:18,NONE
m3n33101ip00,"Primary metals","Historical Cost","Level",-6,FAAt306I:18,NONE
m3n33101st00,"Primary metals","Historical Cost","Level",-6,FAAt306S:18,NONE
m3n33201eq00,"Fabricated metal products","Historical Cost","Level",-6,FAAt306E:19,NONE
m3n33201es00,"Fabricated metal products","Historical Cost","Level",-6,FAAt306ESI:19,NONE
m3n33201ip00,"Fabricated metal products","Historical Cost","Level",-6,FAAt306I:19,NONE
m3n33201st00,"Fabricated metal products","Historical Cost","Level",-6,FAAt306S:19,NONE
m3n33301eq00,"Machinery","Historical Cost","Level",-6,FAAt306E:20,NONE
m3n33301es00,"Machinery","Historical Cost","Level",-6,FAAt306ESI:20,NONE
m3n33301ip00,"Machinery","Historical Cost","Level",-6,FAAt306I:20,NONE
m3n33301st00,"Machinery","Historical Cost","Level",-6,FAAt306S:20,NONE
m3n33401eq00,"Computer and electronic products","Historical Cost","Level",-6,FAAt306E:21,NONE
m3n33401es00,"Computer and electronic products","Historical Cost","Level",-6,FAAt306ESI:21,NONE
m3n33401ip00,"Computer and electronic products","Historical Cost","Level",-6,FAAt306I:21,NONE
m3n33401st00,"Computer and electronic products","Historical Cost","Level",-6,FAAt306S:21,NONE
m3n33501eq00,"Electrical equipment, appliances, and components","Historical Cost","Level",-6,FAAt306E:22,NONE
m3n33501es00,"Electrical equipment, appliances, and components","Historical Cost","Level",-6,FAAt306ESI:22,NONE
m3n33501ip00,"Electrical equipment, appliances, and components","Historical Cost","Level",-6,FAAt306I:22,NONE
m3n33501st00,"Electrical equipment, appliances, and components","Historical Cost","Level",-6,FAAt306S:22,NONE
m3n336m1eq00,"Motor vehicles, bodies and trailers, and parts","Historical Cost","Level",-6,FAAt306E:23,NONE
m3n336m1es00,"Motor vehicles, bodies and trailers, and parts","Historical Cost","Level",-6,FAAt306ESI:23,NONE
m3n336m1ip00,"Motor vehicles, bodies and trailers, and parts","Historical Cost","Level",-6,FAAt306I:23,NONE
m3n336m1st00,"Motor vehicles, bodies and trailers, and parts","Historical Cost","Level",-6,FAAt306S:23,NONE
m3n336o1eq00,"Other transportation equipment","Historical Cost","Level",-6,FAAt306E:24,NONE
m3n336o1es00,"Other transportation equipment","Historical Cost","Level",-6,FAAt306ESI:24,NONE
m3n336o1ip00,"Other transportation equipment","Historical Cost","Level",-6,FAAt306I:24,NONE
m3n336o1st00,"Other transportation equipment","Historical Cost","Level",-6,FAAt306S:24,NONE
m3n33701eq00,"Furniture and related products","Historical Cost","Level",-6,FAAt306E:25,NONE
m3n33701es00,"Furniture and related products","Historical Cost","Level",-6,FAAt306ESI:25,NONE
m3n33701ip00,"Furniture and related products","Historical Cost","Level",-6,FAAt306I:25,NONE
m3n33701st00,"Furniture and related products","Historical Cost","Level",-6,FAAt306S:25,NONE
m3n33801eq00,"Medical equipment and supplies","Historical Cost","Level",-6,FAAt306E:27,NONE
m3n33801es00,"Medical equipment and supplies","Historical Cost","Level",-6,FAAt306ESI:27,NONE
