%SeriesCode,SeriesLabel,MetricName,CalculationType,DefaultScale,TableId:LineNo,SeriesCodeParents
W673RC,"Education","Current Dollars","Level",-6,T31505:109,NONE
W673RG,"Education","Fisher Price Index","Level",0,T31504:38,NONE
W673RL,"Education","Fisher Quantity Index","Percent change, annual rate",0,T31501:38,NONE
W673RX,"Education","Chained Dollars","Level",-6,T31506:38,NONE
W673RZ,"Education","Quantity Contributions","Level",0,T31502:38,NONE
W674RA,"Elementary and secondary","Fisher Quantity Index","Level",0,T31503:39,NONE
W674RC,"Elementary and secondary","Current Dollars","Level",-6,T31505:110,W673RC
W674RG,"Elementary and secondary","Fisher Price Index","Level",0,T31504:39,NONE
W674RL,"Elementary and secondary","Fisher Quantity Index","Percent change, annual rate",0,T31501:39,NONE
W674RX,"Elementary and secondary","Chained Dollars","Level",-6,T31506:39,NONE
W674RZ,"Elementary and secondary","Quantity Contributions","Level",0,T31502:39,NONE
W675RA,"Higher","Fisher Quantity Index","Level",0,T31503:40,NONE
W675RC,"Higher","Current Dollars","Level",-6,T31505:111,W673RC
W675RG,"Higher","Fisher Price Index","Level",0,T31504:40,NONE
W675RL,"Higher","Fisher Quantity Index","Percent change, annual rate",0,T31501:40,NONE
W675RX,"Higher","Chained Dollars","Level",-6,T31506:40,NONE
W675RZ,"Higher","Quantity Contributions","Level",0,T31502:40,NONE
W676RC,"Libraries","Current Dollars","Level",-6,T31505:113,W677RC
W677RA,"Libraries and other","Fisher Quantity Index","Level",0,T31503:41,NONE
W677RC,"Libraries and other","Current Dollars","Level",-6,T31505:112,W673RC
W677RG,"Libraries and other","Fisher Price Index","Level",0,T31504:41,NONE
W677RL,"Libraries and other","Fisher Quantity Index","Percent change, annual rate",0,T31501:41,NONE
W677RX,"Libraries and other","Chained Dollars","Level",-6,T31506:41,NONE
W677RZ,"Libraries and other","Quantity Contributions","Level",0,T31502:41,NONE
W678RA,"Income security","Fisher Quantity Index","Level",0,T31503:42,NONE
W678RC,"Income security","Current Dollars","Level",-6,T31505:115,NONE
W678RG,"Income security","Fisher Price Index","Level",0,T31504:42,NONE
W678RL,"Income security","Fisher Quantity Index","Percent change, annual rate",0,T31501:42,NONE
W678RX,"Income security","Chained Dollars","Level",-6,T31506:42,NONE
W678RZ,"Income security","Quantity Contributions","Level",0,T31502:42,NONE
W679RC,"Disability","Current Dollars","Level",-6,T31505:116,W678RC
W680RC,"Welfare and social services","Current Dollars","Level",-6,T31505:117,W678RC
W682RC,"Libraries and other","Current Dollars","Level",-6,T31505:32,W600RC
W683RC,"Other","Current Dollars","Level",-6,T31505:114,W677RC
W684RC,"Other","Current Dollars","Level",-6,T31505:25,W596RC
W686RC,"Other","Current Dollars","Level",-6,T31505:99,W665RC
W687RX,"Residual","Chained Dollars","Level",-6,T31506:43,NONE
W688RC,"Other","Current Dollars","Level",-6,T51100:46|U51100:46,W971RC
W690RC,"Other economic affairs","Current Dollars","Level",-6,T31600:20,G16013
W691RC,"Libraries and other","Current Dollars","Level",-6,T31600:33,G16029
W692RC,"Other economic affairs","Current Dollars","Level",-6,T31600:61,G16052
W693RC,"Other economic affairs","Current Dollars","Level",-6,T31600:95,G16089
W694RC,"Libraries and other","Current Dollars","Level",-6,T31600:109,G16107
W695RC,"Other economic affairs","Current Dollars","Level",-6,T31700:64|U32400:8,G17059
W696RC,"Other economic affairs","Current Dollars","Level",-6,T31700:82,G17079
W697RC,"Other economic affairs","Current Dollars","Level",-6,T31700:93,G17091
W698RC,"General public service","Current Dollars","Level",-6,T31700:147,NONE
W699RC,"Other economic affairs","Current Dollars","Level",-6,T31700:154,G17136
W704MC,"Interest receipts","Current Dollars","Level",-6,T31800A:10|T31800B:9,M31808
W705MC,"Current surplus of government enterprises","Current Dollars","Level",-6,T31800A:9|T31800B:10,M31808
W706MC,"Interest receipts","Current Dollars","Level",-6,T31800A:36|T31800B:39,M31840
W707MC,"Current surplus of government enterprises","Current Dollars","Level",-6,T31800A:35|T31800B:40,M31840
W708MC,"Other","Current Dollars","Level",-6,T31800B:46,M31844
W713RC,"Statistical differences","Current Dollars","Level",-6,T71500:11,A1024C
W720RC,"Certain dividends","Current Dollars","Level",-6,T31900:13,L31902
W721RC,"Current surplus of Indian tribal government enterprises","Current Dollars","Level",-6,T31900:14,L31902
W722RC,"Imputed interest received and net insurance settlements","Current Dollars","Level",-6,T31900:15,L31902
W723RC,"Current expenditures of government enterprises","Current Dollars","Level",-6,T31900:17|T31900:41,L31914|L31934
W724RC,"Insurance claims included in Census total revenue","Current Dollars","Level",-6,T31900:19|T31900:43,L31914|L31934
W725RC,"Indian tribal government expenditures","Current Dollars","Level",-6,T31900:37,L31924
W726RC,"Imputed banking and insurance services","Current Dollars","Level",-6,T31900:38,L31924
W729RC,"Medicaid","Current Dollars","Level",-6,T20100:20|T20600:20|T31200:33|U31200:33,A063RC|B1597C
W730RC,"Current receipts","Current Dollars","Level",-6,T32000:1|T32000:38,NONE
W731RC,"Current tax receipts","Current Dollars","Level",-6,T32000:2,W730RC
W732RC,"Personal current taxes","Current Dollars","Level",-6,T32000:3,W731RC
W733RC,"Income taxes","Current Dollars","Level",-6,T32000:4,W732RC
W734RC,"Other","Current Dollars","Level",-6,T32000:5,W732RC
W736RC,"Sales taxes","Current Dollars","Level",-6,T32000:7,W7735C
W737RC,"Property taxes","Current Dollars","Level",-6,T32000:9,W7735C
W738RC,"Other","Current Dollars","Level",-6,T32000:10,W7735C
W739RC,"Taxes on corporate income","Current Dollars","Level",-6,T32000:11,W731RC
W740RC,"Contributions for government social insurance","Current Dollars","Level",-6,T32000:12,W730RC
W741RC,"Income receipts on assets","Current Dollars","Level",-6,T32000:13,W730RC
W742RC,"Interest receipts","Current Dollars","Level",-6,T32000:14,W741RC
W743RC,"Dividends","Current Dollars","Level",-6,T32000:15,W741RC
W744RC,"Rents and royalties","Current Dollars","Level",-6,T32000:16,W741RC
W745RC,"Current transfer receipts","Current Dollars","Level",-6,T32000:17,W730RC
W746RC,"Federal grants-in-aid","Current Dollars","Level",-6,T32000:18,W745RC
W747RC,"Local government grants-in-aid","Current Dollars","Level",-6,T32000:19,W745RC
W748RC,"From business (net)","Current Dollars","Level",-6,T32000:20,W745RC
W749RC,"From persons","Current Dollars","Level",-6,T32000:21,W745RC
W750RC,"Current surplus of government enterprises","Current Dollars","Level",-6,T32000:23,W730RC
W751RC,"Current expenditures","Current Dollars","Level",-6,T32000:24|T32000:41,NONE
W752RC,"Consumption expenditures","Current Dollars","Level",-6,T32000:25,NONE
W753RC,"Current transfer payments","Current Dollars","Level",-6,T32000:26,NONE
W754RC,"Government social benefit payments to persons","Current Dollars","Level",-6,T32000:27,W753RC
W755RC,"Grants-in-aid to local governments","Current Dollars","Level",-6,T32000:28,W753RC
W756RC,"Interest payments","Current Dollars","Level",-6,T32000:30,NONE
W757RC,"Subsidies","Current Dollars","Level",-6,T32000:33,NONE
W759RC,"Net state government saving","Current Dollars","Level",-6,T32000:34,NONE
W760RC,"Social insurance funds","Current Dollars","Level",-6,T32000:35,NONE
W761RC,"Other","Current Dollars","Level",-6,T32000:36,NONE
W762RC,"Total receipts","Current Dollars","Level",-6,T32000:37,NONE
W764RC,"Capital transfer receipts","Current Dollars","Level",-6,T32000:39,NONE
W765RC,"Total expenditures","Current Dollars","Level",-6,T32000:40,NONE
W767RC,"Gross government investment","Current Dollars","Level",-6,T32000:42,NONE
W768RC,"Net purchases of nonproduced assets","Current Dollars","Level",-6,T32000:44,NONE
W769RC,"Less: Consumption of fixed capital","Current Dollars","Level",-6,T32000:45,NONE
W770RC,"Net lending or net borrowing (-)","Current Dollars","Level",-6,T32000:46,NONE
W771RC,"Disaster losses","Current Dollars","Level",-6,T50100:58,NONE
W772RC,"Private","Current Dollars","Level",-6,T50100:59,NONE
W7735C,"Taxes on production and imports","Current Dollars","Level",-6,T32000:6,W731RC
W773RC,"Domestic business","Current Dollars","Level",-6,T50100:60,NONE
W774RC,"Households and institutions","Current Dollars","Level",-6,T50100:61,NONE
W775RC,"Government","Current Dollars","Level",-6,T50100:62,NONE
W776RC,"Federal","Current Dollars","Level",-6,T50100:63,NONE
W777RC,"State and local","Current Dollars","Level",-6,T50100:64,NONE
W778RC,"Disaster adjustments (net)","Current Dollars","Level",-6,T71400:10,B046RC
W779RC,"Disaster adjustments (net)","Current Dollars","Level",-6,T71600:14,NONE
W780RC,"Social contributions (G12)","Current Dollars","Level",-6,GFSFed:29|T30200:10,A2046C|LA000494|W005RC
W781RC,"From the rest of the world","Current Dollars","Level",-6,T30100:9|T30200:12|T30600:32|U30600:32,W780RC|W782RC
W782RC,"Contributions for government social insurance","Current Dollars","Level",-6,T30100:7|T30600:1|U30600:1,W021RC
W786RC,"Other","Current Dollars","Level",-6,T71800:5,W873RC
W787RC,"Government","Current Dollars","Level",-6,T71800:4,W873RC
W790RC,"Domestic business","Current Dollars","Level",-6,T50100:51,NONE
W791RC,"Households and institutions","Current Dollars","Level",-6,T50100:52,NONE
W800RC,"General public service","Current Dollars","Level",-6,T31700:135,NONE
W801RC,"Economic affairs","Current Dollars","Level",-6,T31700:136,NONE
W802RC,"Transportation","Current Dollars","Level",-6,T31700:137,W801RC
W803RC,"Highways","Current Dollars","Level",-6,T31700:138,W802RC
W804RC,"Air","Current Dollars","Level",-6,T31700:139,W802RC
W805RC,"Water","Current Dollars","Level",-6,T31700:140,W802RC
W806RC,"Transit and railroad","Current Dollars","Level",-6,T31700:141,W802RC
W807RC,"Other economic affairs","Current Dollars","Level",-6,T31700:142,W801RC
W808RC,"Housing and community services","Current Dollars","Level",-6,T31700:143,NONE
W809RC,"Health","Current Dollars","Level",-6,T31700:144,NONE
W810RC,"Income security","Current Dollars","Level",-6,T31700:145,NONE
W811RC,"Refundable tax credits","Current Dollars","Level",-6,T31200:25|U31200:25,B087RC
W812RC,"Other","Current Dollars","Level",-6,T31200:26|U31200:26,B087RC
W813RC,"Water","Current Dollars","Level",-6,T31700:152,G17137
W823RC,"Social security","Current Dollars","Level",-6,T20100:18|T20600:18|T31200:5|U31200:5,A063RC|A1588C
W824RC,"Medicare","Current Dollars","Level",-6,T20100:19|T20600:19|T31200:6|U31200:6,A063RC|A1588C
W825RC,"Unemployment insurance","Current Dollars","Level",-6,T20100:21|T20600:21,A063RC
W826RC,"Veterans' benefits","Current Dollars","Level",-6,T20100:22|T20600:22,A063RC
W827RC,"Other","Current Dollars","Level",-6,T20100:23|T20600:23,A063RC
W830RC,"Current receipts","Current Dollars","Level",-6,T32100:1|T32100:38,NONE
W831RC,"Current tax receipts","Current Dollars","Level",-6,T32100:2,W830RC
W832RC,"Personal current taxes","Current Dollars","Level",-6,T32100:3,W831RC
W833RC,"Income taxes","Current Dollars","Level",-6,T32100:4,W832RC
W834RC,"Other","Current Dollars","Level",-6,T32100:5,W832RC
W836RC,"Sales taxes","Current Dollars","Level",-6,T32100:7,W8735C
W837RC,"Property taxes","Current Dollars","Level",-6,T32100:9,W8735C
W838RC,"Other","Current Dollars","Level",-6,T32100:10,W8735C
W839RC,"Taxes on corporate income","Current Dollars","Level",-6,T32100:11,W831RC
W841RC,"Income receipts on assets","Current Dollars","Level",-6,T32100:13,W830RC
W842RC,"Interest receipts","Current Dollars","Level",-6,T32100:14,W841RC
W844RC,"Rents and royalties","Current Dollars","Level",-6,T32100:16,W841RC
W845RC,"Current transfer receipts","Current Dollars","Level",-6,T32100:17,W830RC
W846RC,"Federal grants-in-aid","Current Dollars","Level",-6,T32100:18,W845RC
W847RC,"State government grants-in-aid","Current Dollars","Level",-6,T32100:19,W845RC
W848RC,"From business (net)","Current Dollars","Level",-6,T32100:20,W845RC
W849RC,"From persons","Current Dollars","Level",-6,T32100:21,W845RC
W850RC,"Current surplus of government enterprises","Current Dollars","Level",-6,T32100:23,W830RC
W851RC,"Current expenditures","Current Dollars","Level",-6,T32100:24|T32100:41,NONE
W852RC,"Consumption expenditures","Current Dollars","Level",-6,T32100:25,NONE
W853RC,"Current transfer payments","Current Dollars","Level",-6,T32100:26,NONE
W854RC,"Government social benefit payments to persons","Current Dollars","Level",-6,T32100:27,W853RC
W855RC,"Grants-in-aid to state governments","Current Dollars","Level",-6,T32100:28,W853RC
W856RC,"Interest payments","Current Dollars","Level",-6,T32100:30,NONE
W857RC,"Subsidies","Current Dollars","Level",-6,T32100:33,NONE
W859RC,"Net local government saving","Current Dollars","Level",-6,T32100:34|T32100:36,NONE
W862RC,"Total receipts","Current Dollars","Level",-6,T32100:37,NONE
W864RC,"Capital transfer receipts","Current Dollars","Level",-6,T32100:39,NONE
W865RC,"Total expenditures","Current Dollars","Level",-6,T32100:40,NONE
W867RC,"Gross government investment","Current Dollars","Level",-6,T32100:42,NONE
W868RC,"Net purchases of nonproduced assets","Current Dollars","Level",-6,T32100:44,NONE
W869RC,"Less: Consumption of fixed capital","Current Dollars","Level",-6,T32100:45,NONE
W870RC,"Net lending or net borrowing (-)","Current Dollars","Level",-6,T32100:46,NONE
W8735C,"Taxes on production and imports","Current Dollars","Level",-6,T32100:6,W831RC
W873RC,"Adjustment for wages and salaries not covered or not fully covered by unemployment insurance","Current Dollars","Level",-6,T71800:3,NONE
W874RC,"Federal employees","Current Dollars","Level",-6,T31200:10|U31200:10,A1589C
W875RX,"Personal income excluding current transfer receipts, Billions of chained (2017) dollars","Chained Dollars","Level",-6,T20100:36|T20600:36,NONE
W878RC,"Electro-medical equipment","Current Dollars","Level",-6,U50505:7,W176RC
W878RG,"Electro-medical equipment","Fisher Price Index","Level",0,U50504:7,NONE
W878RX,"Electro-medical equipment","Chained Dollars","Level",-6,U50506:7,NONE
W879RC,"Medical instruments","Current Dollars","Level",-6,U50505:8,W176RC
W879RG,"Medical instruments","Fisher Price Index","Level",0,U50504:8,NONE
W879RX,"Medical instruments","Chained Dollars","Level",-6,U50506:8,NONE
W883RC,"Employer contributions for employee pension and insurance funds","Current Dollars","Level",-6,U32500:4,B1664C
W884RC,"Government employee pension plans","Current Dollars","Level",-6,U32500:5,W883RC
W885RC,"Other","Current Dollars","Level",-6,U32500:6,W883RC
W886RC,"Employer contributions for government social insurance","Current Dollars","Level",-6,U32500:7,B1664C
W887RC,"Supplements to wages and salaries","Current Dollars","Level",-6,U32500:10,B568RC
W888RC,"Employer contributions for employee pension and insurance funds","Current Dollars","Level",-6,U32500:11,W887RC
W889RC,"Government employee pension plans","Current Dollars","Level",-6,U32500:12,W888RC
W890RC,"Civilian","Current Dollars","Level",-6,U32500:13,W889RC
W892RC,"Other","Current Dollars","Level",-6,U32500:15,W888RC
W893RC,"Employer contributions for government social insurance","Current Dollars","Level",-6,U32500:16,W887RC
W894RC,"Supplements to wages and salaries","Current Dollars","Level",-6,U32500:19,B251RC
W895RC,"Employer contributions for employee pension and insurance funds","Current Dollars","Level",-6,U32500:20,W894RC
W896RC,"Government employee pension plans","Current Dollars","Level",-6,U32500:21,W895RC
W897RC,"Other","Current Dollars","Level",-6,U32500:22,W895RC
W898RC,"Employer contributions for government social insurance","Current Dollars","Level",-6,U32500:23,W894RC
W901RV,"Other","Price Contributions","Level",0,U90100:37,NONE
W902RV,"Less: Formula effect (percentage points)","Price Contributions","Level",0,U90100:2,NONE
W903RV,"Gasoline and other motor fuel","Price Contributions","Level",0,U90100:3,NONE
W904RV,"Personal computers and peripheral equipment","Price Contributions","Level",0,U90100:4,NONE
W905RV,"Video and audio equipment","Price Contributions","Level",0,U90100:5,NONE
W906RV,"Tobacco","Price Contributions","Level",0,U90100:6,NONE
W907RV,"Health care","Price Contributions","Level",0,U90100:7,NONE
W908RV,"Electricity, gas, fuel oil, and other household fuels","Price Contributions","Level",0,U90100:8,NONE
W909RV,"Housing","Price Contributions","Level",0,U90100:9,NONE
